"Threshold","Denominator","LogDenominator","Numerator","Metric","MetricID","StudyID","SnapshotDate"
-2,7645.16,8.94182804685574,612.558989307352,0.080123763179234,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7658.368,8.94355418520495,613.664708786627,0.0801299583392477,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7671.576,8.94527734913408,614.770469125849,0.0801361374932412,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7684.784,8.94699754887633,615.876270219542,0.0801423007100189,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7697.992,8.94871479461218,616.982111962681,0.0801484480579717,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7711.2,8.95042909646976,618.087994250695,0.0801545796050803,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7724.408,8.95214046452518,619.193916979458,0.0801606954189186,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7737.616,8.95384890880293,620.299880045289,0.0801667955666563,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7750.824,8.95555443927619,621.40588334495,0.0801728801150626,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7764.032,8.95725706586722,622.511926775642,0.0801789491305087,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7777.24,8.95895679844766,623.618010235004,0.0801850026789715,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7790.448,8.96065364683891,624.724133621109,0.0801910408260358,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7803.656,8.96234762081246,625.830296832461,0.080197063636898,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7816.864,8.96403873009022,626.936499767995,0.0802030711763688,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7830.072,8.96572698434487,628.04274232707,0.0802090635088758,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7843.28,8.96741239320018,629.149024409472,0.080215040698467,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7856.488,8.96909496623132,630.255345915407,0.0802210028088132,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7869.696,8.97077471296525,631.361706745502,0.0802269499032113,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7882.904,8.97245164288097,632.468106800799,0.0802328820445865,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7896.112,8.97412576540988,633.574545982755,0.0802387992954957,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7909.32,8.9757970899361,634.681024193239,0.0802447017181299,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7922.528,8.97746562579676,635.787541334529,0.080250589374317,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7935.736,8.97913138228235,636.894097309311,0.0802564623255248,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7948.944,8.98079436863699,638.000692020675,0.0802623206328633,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7962.152,8.98245459405877,639.107325372114,0.0802681643570877,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7975.36,8.98411206770005,640.213997267521,0.0802739935586006,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,7988.568,8.98576679866774,641.320707611186,0.0802798082974553,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8001.776,8.98741879602362,642.427456307795,0.0802856086333578,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8014.984,8.98906806878464,643.534243262427,0.0802913946256695,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8028.192,8.99071462592321,644.641068380552,0.0802971663334101,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8041.4,8.99235847636749,645.74793156803,0.0803029238152597,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8054.608,8.99399962900167,646.854832731104,0.0803086671295616,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8067.816,8.99563809266629,647.961771776404,0.0803143963343244,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8081.024,8.9972738761585,649.068748610941,0.080320111487225,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8094.232,8.99890698823234,650.175763142107,0.0803258126456108,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8107.44,9.00053743759905,651.28281527767,0.0803314998665017,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8120.648,9.0021652329273,652.389904925775,0.0803371732065932,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8133.856,9.00379038284353,653.497031994938,0.0803428327222584,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8147.064,9.00541289593217,654.604196394048,0.0803484784695503,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8160.272,9.00703278073594,655.711398032364,0.0803541105042043,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8173.48,9.00865004575611,656.81863681951,0.0803597288816404,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8186.688,9.01026469945277,657.925912665477,0.0803653336569656,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8199.896,9.01187675024509,659.033225480616,0.0803709248849761,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8213.104,9.0134862065116,660.140575175642,0.0803765026201594,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8226.312,9.01509307659043,661.247961661627,0.0803820669166969,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8239.52,9.01669736877959,662.35538485,0.0803876178284657,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8252.728,9.01829909133722,663.462844652546,0.0803931554090412,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8265.936,9.01989825248182,664.5703409814,0.0803986797116988,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8279.144,9.02149486039254,665.677873749052,0.0804041907894164,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8292.352,9.02308892320942,666.785442868337,0.0804096886948766,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8305.56,9.02468044903363,667.89304825244,0.0804151734804684,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8318.768,9.02626944592771,669.000689814887,0.0804206451982899,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8331.976,9.02785592191584,670.108367469553,0.0804261039001496,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8345.184,9.02943988498407,671.216081130648,0.0804315496375692,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8358.392,9.03102134308056,672.323830712726,0.0804369824617853,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8371.6,9.03260030411582,673.431616130676,0.0804424024237513,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8384.808,9.03417677596295,674.539437299723,0.0804478095741397,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8398.016,9.03575076645785,675.647294135426,0.080453203963344,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8411.224,9.03732228339952,676.755186553677,0.0804585856414805,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8424.432,9.03889133455021,677.863114470694,0.0804639546583905,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8437.64,9.04045792763572,678.971077803029,0.0804693110636421,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8450.848,9.04202207034558,680.079076467556,0.080474654906532,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8464.056,9.04358377033328,681.187110381475,0.0804799862360877,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8477.264,9.04514303521655,682.29517946231,0.0804853051010692,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8490.472,9.04669987257749,683.403283627905,0.0804906115499709,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8503.68,9.04825428996289,684.511422796423,0.0804959056310236,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8516.888,9.04980629488437,685.619596886346,0.0805011873921961,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8530.096,9.05135589481864,686.727805816471,0.080506456881197,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8543.304,9.05290309720772,687.836049505909,0.0805117141454768,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8556.512,9.05444790945911,688.944327874084,0.0805169592322297,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8569.72,9.05599033894606,690.052640840732,0.0805221921883949,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8582.928,9.05753039300775,691.160988325894,0.0805274130606588,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8596.136,9.05906807894948,692.269370249925,0.0805326218954568,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8609.344,9.06060340404294,693.37778653348,0.0805378187389747,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8622.552,9.06213637552636,694.48623709752,0.0805430036371506,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8635.76,9.06366700060472,695.594721863311,0.0805481766356766,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8648.968,9.06519528644997,696.703240752416,0.0805533377800006,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8662.176,9.06672124020126,697.8117936867,0.0805584871153276,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8675.384,9.06824486896507,698.920380588325,0.080563624686622,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8688.592,9.06976617981546,700.02900137975,0.0805687505386085,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8701.8,9.07128517979426,701.137655983726,0.0805738647157744,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8715.008,9.07280187591124,702.2463443233,0.0805789672623708,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8728.216,9.07431627514435,703.355066321808,0.0805840582224143,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8741.424,9.07582838443987,704.463821902879,0.0805891376396888,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8754.632,9.07733821071261,705.572610990426,0.0805942055577466,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8767.84,9.07884576084611,706.681433508654,0.0805992620199107,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8781.048,9.08035104169285,707.790289382049,0.0806043070692756,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8794.256,9.08185406007438,708.899178535383,0.0806093407487094,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8807.464,9.08335482278155,710.008100893709,0.080614363100855,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8820.672,9.08485333657468,711.117056382364,0.0806193741681318,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8833.88,9.08634960818375,712.22604492696,0.080624373992737,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8847.088,9.08784364430856,713.33506645339,0.0806293626166474,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8860.296,9.08933545161895,714.444120887823,0.0806343400816206,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8873.504,9.09082503675493,715.553208156702,0.0806393064291966,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8886.712,9.0923124063269,716.662328186744,0.0806442617006992,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8899.92,9.09379756691579,717.77148090494,0.0806492059372376,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8913.128,9.09528052507326,718.880666238548,0.0806541391797075,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8926.336,9.09676128732188,719.9898841151,0.080659061468793,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8939.544,9.09823986015526,721.099134462392,0.0806639728449675,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8952.752,9.09971625003828,722.208417208489,0.0806688733484954,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8965.96,9.1011904634072,723.31773228172,0.0806737630194334,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8979.168,9.10266250666986,724.427079610678,0.0806786418976321,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,8992.376,9.10413238620587,725.536459124219,0.0806835100227369,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9005.584,9.10560010836672,726.64587075146,0.0806883674341898,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9018.792,9.10706567947599,727.755314421779,0.0806932141712303,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9032,9.1085291058295,728.864790064809,0.0806980502728973,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9045.208,9.10999039369545,729.974297610443,0.08070287577803,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9058.416,9.11144954931462,731.08383698883,0.0807076907252692,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9071.624,9.1129065789005,732.193408130373,0.0807124951530589,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9084.832,9.11436148863948,733.303010965726,0.0807172890996472,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9098.04,9.11581428469096,734.412645425799,0.080722072603088,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9111.248,9.11726497318755,735.522311441749,0.0807268457012419,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9124.456,9.1187135602352,736.632008944985,0.0807316084317777,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9137.664,9.12016005191339,737.741737867162,0.0807363608321735,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9150.872,9.12160445427521,738.851498140185,0.0807411029397182,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9164.08,9.12304677334759,739.9612896962,0.0807458347915121,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9177.288,9.12448701513142,741.071112467603,0.080750556424469,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9190.496,9.12592518560169,742.180966387028,0.0807552678753168,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9203.704,9.12736129070765,743.290851387353,0.0807599691805987,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9216.912,9.12879533637295,744.400767401698,0.0807646603766747,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9230.12,9.13022732849581,745.51071436342,0.0807693414997227,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9243.328,9.13165727294912,746.620692206118,0.0807740125857395,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9256.536,9.13308517558064,747.730700863624,0.080778673670542,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9269.744,9.13451104221309,748.840740270008,0.0807833247897685,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9282.952,9.13593487864435,749.950810359574,0.0807879659788798,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9296.16,9.13735669064753,751.060911066862,0.0807925972731603,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9309.368,9.13877648397119,752.17104232664,0.080797218707719,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9322.576,9.1401942643394,753.281204073912,0.0808018303174908,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9335.784,9.14161003745196,754.391396243909,0.0808064321372377,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9348.992,9.14302380898446,755.501618772093,0.0808110242015495,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9362.2,9.14443558458846,756.611871594151,0.0808156065448453,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9375.408,9.14584536989164,757.722154646,0.0808201792013745,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9388.616,9.14725317049789,758.832467863781,0.0808247422052175,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9401.824,9.14865899198747,759.942811183859,0.0808292955902875,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9415.032,9.15006283991713,761.053184542824,0.0808338393903307,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9428.24,9.15146471982027,762.163587877487,0.0808383736389281,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9441.448,9.15286463720704,763.274021124881,0.080842898369496,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9454.656,9.15426259756448,764.384484222259,0.0808474136152875,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9467.864,9.15565860635665,765.494977107093,0.0808519194093929,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9481.072,9.15705266902476,766.605499717071,0.0808564157847416,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9494.28,9.15844479098731,767.716051990103,0.0808609027741021,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9507.488,9.15983497764017,768.826633864309,0.080865380410084,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9520.696,9.16122323435676,769.937245278027,0.0808698487251381,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9533.904,9.16260956648815,771.04788616981,0.080874307751558,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9547.112,9.16399397936318,772.15855647842,0.0808787575214808,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9560.32,9.16537647828859,773.269256142834,0.0808831980668883,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9573.528,9.16675706854915,774.379985102238,0.0808876294196077,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9586.736,9.16813575540776,775.490743296028,0.0808920516113126,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9599.944,9.16951254410558,776.60153066381,0.0808964646735241,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9613.152,9.17088743986216,777.712347145395,0.0809008686376118,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9626.36,9.17226044787556,778.823192680803,0.0809052635347943,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9639.568,9.17363157332244,779.934067210258,0.0809096493961408,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9652.776,9.1750008213582,781.044970674191,0.0809140262525714,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9665.984,9.17636819711709,782.155903013234,0.0809183941348583,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9679.192,9.17773370571234,783.266864168223,0.0809227530736267,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9692.4,9.17909735223625,784.377854080197,0.0809271030993558,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9705.608,9.18045914176033,785.488872690392,0.0809314442423795,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9718.816,9.18181907933537,786.599919940249,0.0809357765328873,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9732.024,9.18317716999162,787.710995771404,0.0809401000009252,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9745.232,9.18453341873883,788.822100125693,0.0809444146763969,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9758.44,9.18588783056642,789.933232945147,0.0809487205890641,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9771.648,9.18724041044355,791.044394171995,0.0809530177685479,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9784.856,9.18859116331923,792.155583748661,0.0809573062443291,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9798.064,9.18994009412248,793.266801617762,0.0809615860457496,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9811.272,9.19128720776237,794.378047722109,0.0809658572020131,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9824.48,9.19263250912817,795.489322004706,0.0809701197421854,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9837.688,9.19397600308943,796.600624408747,0.0809743736951962,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9850.896,9.19531769449612,797.711954877619,0.080978619089839,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9864.104,9.1966575881787,798.823313354896,0.0809828559547726,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9877.312,9.19799568894825,799.934699784342,0.0809870843185213,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9890.52,9.19933200159655,801.04611410991,0.0809913042094764,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9903.728,9.2006665308962,802.157556275739,0.0809955156558963,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9916.936,9.20199928160072,803.269026226153,0.0809997186859079,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9930.144,9.20333025844465,804.380523905663,0.081003913327507,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9943.352,9.20465946614365,805.492049258965,0.0810080996085591,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9956.56,9.2059869093946,806.603602230937,0.0810122775568004,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9969.768,9.20731259287571,807.715182766639,0.0810164471998385,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9982.976,9.20863652124659,808.826790811317,0.081020608565153,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,9996.184,9.20995869914838,809.938426310393,0.0810247616800964,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10009.392,9.21127913120382,811.050089209472,0.0810289065718949,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10022.6,9.2125978220174,812.161779454339,0.081033043267649,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10035.808,9.21391477617537,813.273496990955,0.0810371717943344,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10049.016,9.21522999824592,814.385241765462,0.0810412921788025,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10062.224,9.21654349277922,815.497013724175,0.0810454044477816,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10075.432,9.21785526430754,816.608812813588,0.081049508627877,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10088.64,9.21916531734534,817.72063898037,0.0810536047455723,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10101.848,9.22047365638936,818.832492171364,0.0810576928272297,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10115.056,9.2217802859187,819.944372333587,0.0810617728990909,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10128.264,9.22308521039495,821.056279414228,0.0810658449872779,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10141.472,9.22438843426223,822.168213360648,0.0810699091177936,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10154.68,9.22568996194733,823.280174120382,0.0810739653165222,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10167.888,9.22698979785977,824.392161641132,0.0810780136092305,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10181.096,9.22828794639188,825.504175870772,0.0810820540215682,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10194.304,9.22958441191894,826.616216757344,0.0810860865790685,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10207.512,9.23087919879921,827.72828424906,0.0810901113071491,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10220.72,9.23217231137405,828.840378294296,0.0810941282311125,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10233.928,9.233463753968,829.952498841599,0.0810981373761472,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10247.136,9.23475353088887,831.064645839678,0.0811021387673276,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10260.344,9.23604164642781,832.176819237411,0.0811061324296155,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10273.552,9.23732810485943,833.289018983836,0.08111011838786,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10286.76,9.23861291044184,834.40124502816,0.0811140966667988,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10299.968,9.23989606741678,835.513497319748,0.0811180672910583,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10313.176,9.24117758000968,836.62577580813,0.0811220302851546,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10326.384,9.24245745242973,837.738080442998,0.081125985673494,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10339.592,9.24373568886999,838.850411174203,0.0811299334803736,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10352.8,9.24501229350746,839.962767951757,0.081133873729982,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
-2,10366.008,9.24628727050317,841.075150725832,0.0811378064463998,"Analysis_cou0001","AA-AA-000-0000",2026-07-28
