"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE9766","Site",1,2,0.5,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE2170","Site",4,10,0.4,0.273202614379085,1.12693802314399,0.847639485598473,0,0,32
"SITE1748","Site",3,7,0.428571428571429,0.273202614379085,1.12693802314399,0.868987944026667,0,0,32
"SITE1750","Site",3,7,0.428571428571429,0.273202614379085,1.12693802314399,0.868987944026667,0,0,32
"SITE9414","Site",3,7,0.428571428571429,0.273202614379085,1.12693802314399,0.868987944026667,0,0,32
"SITE2901","Site",2,4,0.5,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE3415","Site",2,4,0.5,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE8764","Site",2,4,0.5,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE213","Site",5,12,0.416666666666667,0.273202614379085,1.12693802314399,1.05059322766301,0,0,32
"SITE4590","Site",5,12,0.416666666666667,0.273202614379085,1.12693802314399,1.05059322766301,0,0,32
"SITE2323","Site",3,6,0.5,0.273202614379085,1.12693802314399,1.17439596198435,0,0,32
"SITE7011","Site",3,6,0.5,0.273202614379085,1.12693802314399,1.17439596198435,0,0,32
"SITE759","Site",3,6,0.5,0.273202614379085,1.12693802314399,1.17439596198435,0,0,32
"SITE8210","Site",3,6,0.5,0.273202614379085,1.12693802314399,1.17439596198435,0,0,32
"SITE3081","Site",5,11,0.454545454545455,0.273202614379085,1.12693802314399,1.27144516910733,0,0,32
"SITE9346","Site",5,11,0.454545454545455,0.273202614379085,1.12693802314399,1.27144516910733,0,0,32
"SITE4260","Site",4,8,0.5,0.273202614379085,1.12693802314399,1.35607564957374,0,0,32
"SITE8799","Site",6,13,0.461538461538462,0.273202614379085,1.12693802314399,1.43550776556033,0,0,32
"SITE3077","Site",2,3,0.666666666666667,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE4543","Site",2,3,0.666666666666667,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE4597","Site",2,3,0.666666666666667,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE4275","Site",1,1,1,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE5185","Site",1,1,1,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE1786","Site",3,5,0.6,0.273202614379085,1.12693802314399,1.54477223780453,0,0,32
"SITE3319","Site",3,5,0.6,0.273202614379085,1.12693802314399,1.54477223780453,0,0,32
"SITE4264","Site",3,5,0.6,0.273202614379085,1.12693802314399,1.54477223780453,0,0,32
"SITE5384","Site",4,7,0.571428571428571,0.273202614379085,1.12693802314399,1.66799729159926,0,0,32
"SITE9360","Site",5,9,0.555555555555556,0.273202614379085,1.12693802314399,1.79066543623883,0,0,32
"SITE7604","Site",3,4,0.75,0.273202614379085,1.12693802314399,2.01588030206208,1,16,32
"SITE1233","Site",4,6,0.666666666666667,0.273202614379085,1.12693802314399,2.03742469485469,1,16,32
"SITE4028","Site",2,2,1,0.273202614379085,1.12693802314399,NA,NA,NA,32
"SITE6991","Site",3,3,1,0.273202614379085,1.12693802314399,2.66118375663158,1,16,32
"SITE4314","Site",6,8,0.75,0.273202614379085,1.12693802314399,2.85088526329696,1,16,32
