"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE7208","Site",1,91,0.010989010989011,0.0339540296770439,1.80897816688981,-0.88394485987553,0,0,32
"SITE9858","Site",1,90,0.0111111111111111,0.0339540296770439,1.80897816688981,-0.874400750421211,0,0,32
"SITE9346","Site",21,794,0.026448362720403,0.0339540296770439,1.80897816688981,-0.853369695878686,0,0,32
"SITE1982","Site",7,307,0.0228013029315961,0.0339540296770439,1.80897816688981,-0.788474994497732,0,0,32
"SITE6384","Site",3,158,0.0189873417721519,0.0339540296770439,1.80897816688981,-0.759087642554844,0,0,32
"SITE7983","Site",13,497,0.0261569416498994,0.0339540296770439,1.80897816688981,-0.701371811067606,0,0,32
"SITE9580","Site",9,361,0.0249307479224377,0.0339540296770439,1.80897816688981,-0.691760555825531,0,0,32
"SITE7184","Site",5,217,0.0230414746543779,0.0339540296770439,1.80897816688981,-0.648625455719204,0,0,32
"SITE6603","Site",16,579,0.0276338514680484,0.0339540296770439,1.80897816688981,-0.613629572740605,0,0,32
"SITE5384","Site",15,539,0.0278293135435993,0.0339540296770439,1.80897816688981,-0.573743823077999,0,0,32
"SITE4590","Site",19,666,0.0285285285285285,0.0339540296770439,1.80897816688981,-0.564956031760347,0,0,32
"SITE2170","Site",15,536,0.0279850746268657,0.0339540296770439,1.80897816688981,-0.557594368207609,0,0,32
"SITE8210","Site",8,299,0.0267558528428094,0.0339540296770439,1.80897816688981,-0.502222055425887,0,0,32
"SITE7604","Site",4,161,0.0248447204968944,0.0339540296770439,1.80897816688981,-0.466375852812852,0,0,32
"SITE2354","Site",1,53,0.0188679245283019,0.0339540296770439,1.80897816688981,-0.443152027478945,0,0,32
"SITE3077","Site",1,52,0.0192307692307692,0.0339540296770439,1.80897816688981,-0.428393962767629,0,0,32
"SITE3081","Site",18,603,0.0298507462686567,0.0339540296770439,1.80897816688981,-0.406562993719683,0,0,32
"SITE4314","Site",8,284,0.028169014084507,0.0339540296770439,1.80897816688981,-0.393370129994777,0,0,32
"SITE6991","Site",1,49,0.0204081632653061,0.0339540296770439,1.80897816688981,-0.382597831107235,0,0,32
"SITE6410","Site",6,214,0.0280373831775701,0.0339540296770439,1.80897816688981,-0.349236948167239,0,0,32
"SITE9418","Site",1,45,0.0222222222222222,0.0339540296770439,1.80897816688981,-0.317547617697937,0,0,32
"SITE3909","Site",16,516,0.0310077519379845,0.0339540296770439,1.80897816688981,-0.270045043589226,0,0,32
"SITE759","Site",11,361,0.0304709141274238,0.0339540296770439,1.80897816688981,-0.26702944828025,0,0,32
"SITE1257","Site",9,298,0.0302013422818792,0.0339540296770439,1.80897816688981,-0.26138953487255,0,0,32
"SITE8768","Site",3,107,0.0280373831775701,0.0339540296770439,1.80897816688981,-0.246947814289949,0,0,32
"SITE9888","Site",3,107,0.0280373831775701,0.0339540296770439,1.80897816688981,-0.246947814289949,0,0,32
"SITE216","Site",8,258,0.0310077519379845,0.0339540296770439,1.80897816688981,-0.190950681547759,0,0,32
"SITE9737","Site",14,441,0.0317460317460317,0.0339540296770439,1.80897816688981,-0.187092178635951,0,0,32
"SITE1727","Site",6,195,0.0307692307692308,0.0339540296770439,1.80897816688981,-0.179447328304271,0,0,32
"SITE4874","Site",8,255,0.0313725490196078,0.0339540296770439,1.80897816688981,-0.166332318409051,0,0,32
"SITE7809","Site",14,434,0.032258064516129,0.0339540296770439,1.80897816688981,-0.142560584320633,0,0,32
"SITE8351","Site",19,580,0.0327586206896552,0.0339540296770439,1.80897816688981,-0.116163098792023,0,0,32
"SITE8788","Site",12,367,0.0326975476839237,0.0339540296770439,1.80897816688981,-0.0971240930941093,0,0,32
"SITE180","Site",12,365,0.0328767123287671,0.0339540296770439,1.80897816688981,-0.0830477290443039,0,0,32
"SITE2883","Site",4,123,0.032520325203252,0.0339540296770439,1.80897816688981,-0.064157860301829,0,0,32
"SITE404","Site",4,121,0.0330578512396694,0.0339540296770439,1.80897816688981,-0.0397763428976167,0,0,32
"SITE2192","Site",34,1005,0.0338308457711443,0.0339540296770439,1.80897816688981,-0.0157570414269037,0,0,32
"SITE2923","Site",1,30,0.0333333333333333,0.0339540296770439,1.80897816688981,-0.013717579628924,0,0,32
"SITE5425","Site",3,89,0.0337078651685393,0.0339540296770439,1.80897816688981,-0.00937039969533998,0,0,32
"SITE4072","Site",6,177,0.0338983050847458,0.0339540296770439,1.80897816688981,-0.00299137740058814,0,0,32
"SITE2532","Site",20,583,0.0343053173241852,0.0339540296770439,1.80897816688981,0.0342243202498244,0,0,32
"SITE3754","Site",5,144,0.0347222222222222,0.0339540296770439,1.80897816688981,0.0371953808394629,0,0,32
"SITE6900","Site",15,436,0.0344036697247706,0.0339540296770439,1.80897816688981,0.0378831344459097,0,0,32
"SITE9360","Site",20,576,0.0347222222222222,0.0339540296770439,1.80897816688981,0.0743907616789258,0,0,32
"SITE8625","Site",28,809,0.034610630407911,0.0339540296770439,1.80897816688981,0.0753552123536517,0,0,32
"SITE1102","Site",4,111,0.036036036036036,0.0339540296770439,1.80897816688981,0.088507732873963,0,0,32
"SITE1544","Site",4,107,0.0373831775700935,0.0339540296770439,1.80897816688981,0.143125092422012,0,0,32
"SITE1910","Site",9,247,0.0364372469635627,0.0339540296770439,1.80897816688981,0.157471104961527,0,0,32
"SITE8764","Site",9,246,0.0365853658536585,0.0339540296770439,1.80897816688981,0.166525814138563,0,0,32
"SITE9661","Site",10,274,0.0364963503649635,0.0339540296770439,1.80897816688981,0.169802190445457,0,0,32
"SITE8857","Site",3,73,0.0410958904109589,0.0339540296770439,1.80897816688981,0.246212718134793,0,0,32
"SITE9604","Site",5,127,0.0393700787401575,0.0339540296770439,1.80897816688981,0.246276019621356,0,0,32
"SITE5033","Site",17,461,0.0368763557483731,0.0339540296770439,1.80897816688981,0.253172663560397,0,0,32
"SITE7004","Site",14,376,0.0372340425531915,0.0339540296770439,1.80897816688981,0.2566298360378,0,0,32
"SITE8786","Site",17,457,0.037199124726477,0.0339540296770439,1.80897816688981,0.279913082799206,0,0,32
"SITE6572","Site",3,71,0.0422535211267606,0.0339540296770439,1.80897816688981,0.282174868696757,0,0,32
"SITE6832","Site",5,122,0.040983606557377,0.0339540296770439,1.80897816688981,0.313290175344509,0,0,32
"SITE8517","Site",17,450,0.0377777777777778,0.0339540296770439,1.80897816688981,0.327290354560015,0,0,32
"SITE1934","Site",3,67,0.0447761194029851,0.0339540296770439,1.80897816688981,0.357426054485068,0,0,32
"SITE8354","Site",10,250,0.04,0.0339540296770439,1.80897816688981,0.385721361316575,0,0,32
"SITE5611","Site",7,169,0.0414201183431953,0.0339540296770439,1.80897816688981,0.391628393363407,0,0,32
"SITE3871","Site",2,40,0.05,0.0339540296770439,1.80897816688981,0.409480906190743,0,0,32
"SITE6155","Site",3,63,0.0476190476190476,0.0339540296770439,1.80897816688981,0.437641155871977,0,0,32
"SITE3353","Site",5,113,0.0442477876106195,0.0339540296770439,1.80897816688981,0.441520475108709,0,0,32
"SITE4264","Site",12,296,0.0405405405405405,0.0339540296770439,1.80897816688981,0.457234448791356,0,0,32
"SITE8084","Site",2,38,0.0526315789473684,0.0339540296770439,1.80897816688981,0.464568077747935,0,0,32
"SITE7860","Site",2,37,0.0540540540540541,0.0339540296770439,1.80897816688981,0.493327268464484,0,0,32
"SITE4323","Site",37,977,0.037871033776868,0.0339540296770439,1.80897816688981,0.494013689117162,0,0,32
"SITE2901","Site",11,262,0.0419847328244275,0.0339540296770439,1.80897816688981,0.524495653702441,0,0,32
"SITE958","Site",26,665,0.0390977443609023,0.0339540296770439,1.80897816688981,0.535211416626273,0,0,32
"SITE5895","Site",20,497,0.0402414486921529,0.0339540296770439,1.80897816688981,0.565572486319982,0,0,32
"SITE3068","Site",5,102,0.0490196078431373,0.0339540296770439,1.80897816688981,0.613936656046753,0,0,32
"SITE1748","Site",6,125,0.048,0.0339540296770439,1.80897816688981,0.633642689114865,0,0,32
"SITE7543","Site",2,32,0.0625,0.0339540296770439,1.80897816688981,0.65156459070212,0,0,32
"SITE8835","Site",8,172,0.0465116279069767,0.0339540296770439,1.80897816688981,0.664520652625332,0,0,32
"SITE4485","Site",32,800,0.04,0.0339540296770439,1.80897816688981,0.689999347422095,0,0,32
"SITE4543","Site",3,52,0.0576923076923077,0.0339540296770439,1.80897816688981,0.690698573549421,0,0,32
"SITE4754","Site",2,30,0.0666666666666667,0.0339540296770439,1.80897816688981,0.722959313880636,0,0,32
"SITE4597","Site",3,47,0.0638297872340425,0.0339540296770439,1.80897816688981,0.826428966426492,0,0,32
"SITE8633","Site",19,431,0.0440835266821346,0.0339540296770439,1.80897816688981,0.848524117771374,0,0,32
"SITE9147","Site",3,45,0.0666666666666667,0.0339540296770439,1.80897816688981,0.885440711900091,0,0,32
"SITE9414","Site",12,250,0.048,0.0339540296770439,1.80897816688981,0.896106084644801,0,0,32
"SITE1233","Site",6,106,0.0566037735849057,0.0339540296770439,1.80897816688981,0.940922608782023,0,0,32
"SITE9516","Site",3,42,0.0714285714285714,0.0339540296770439,1.80897816688981,0.979938118352518,0,0,32
"SITE6184","Site",4,59,0.0677966101694915,0.0339540296770439,1.80897816688981,1.04888325412151,0,0,32
"SITE4260","Site",13,259,0.0501930501930502,0.0339540296770439,1.80897816688981,1.05450195186042,0,0,32
"SITE3938","Site",9,165,0.0545454545454545,0.0339540296770439,1.80897816688981,1.06724971409298,0,0,32
"SITE5062","Site",7,120,0.0583333333333333,0.0339540296770439,1.80897816688981,1.07758018100649,0,0,32
"SITE3719","Site",9,163,0.0552147239263804,0.0339540296770439,1.80897816688981,1.0952390491629,0,0,32
"SITE101","Site",7,117,0.0598290598290598,0.0339540296770439,1.80897816688981,1.12930557168389,0,0,32
"SITE2373","Site",10,183,0.0546448087431694,0.0339540296770439,1.80897816688981,1.12937992470278,0,0,32
"SITE7096","Site",9,160,0.05625,0.0339540296770439,1.80897816688981,1.13795226446163,0,0,32
"SITE5289","Site",3,36,0.0833333333333333,0.0339540296770439,1.80897816688981,1.19545680090978,0,0,32
"SITE4155","Site",3,35,0.0857142857142857,0.0339540296770439,1.80897816688981,1.23557215815931,0,0,32
"SITE9395","Site",3,35,0.0857142857142857,0.0339540296770439,1.80897816688981,1.23557215815931,0,0,32
"SITE1786","Site",10,169,0.0591715976331361,0.0339540296770439,1.80897816688981,1.32276966759729,0,0,32
"SITE022","Site",4,49,0.0816326530612245,0.0339540296770439,1.80897816688981,1.34666453532712,0,0,32
"SITE7011","Site",22,433,0.0508083140877598,0.0339540296770439,1.80897816688981,1.41511567572609,0,0,32
"SITE3989","Site",19,350,0.0542857142857143,0.0339540296770439,1.80897816688981,1.53477622069215,0,0,32
"SITE2323","Site",21,381,0.0551181102362205,0.0339540296770439,1.80897816688981,1.66686170551647,0,0,32
"SITE3839","Site",6,72,0.0833333333333333,0.0339540296770439,1.80897816688981,1.69063122107777,0,0,32
"SITE2894","Site",4,39,0.102564102564103,0.0339540296770439,1.80897816688981,1.72885217096028,0,0,32
"SITE8997","Site",5,49,0.102040816326531,0.0339540296770439,1.80897816688981,1.92308532413858,0,0,32
"SITE4275","Site",0,28,0,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE8361","Site",0,14,0,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4612","Site",0,6,0,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4744","Site",0,6,0,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE2062","Site",0,4,0,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE3759","Site",1,28,0.0357142857142857,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4875","Site",1,28,0.0357142857142857,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE8616","Site",1,27,0.037037037037037,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE1935","Site",1,26,0.0384615384615385,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE7246","Site",1,25,0.04,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4028","Site",1,24,0.0416666666666667,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4424","Site",1,24,0.0416666666666667,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE7913","Site",1,24,0.0416666666666667,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE1273","Site",1,21,0.0476190476190476,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4703","Site",1,17,0.0588235294117647,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE8627","Site",1,15,0.0666666666666667,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE1841","Site",2,23,0.0869565217391304,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE9082","Site",2,20,0.1,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE4976","Site",1,6,0.166666666666667,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE2030","Site",1,5,0.2,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE5217","Site",1,4,0.25,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE6068","Site",2,11,0.181818181818182,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE9766","Site",3,21,0.142857142857143,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE5185","Site",2,10,0.2,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE6440","Site",1,2,0.5,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE6123","Site",4,19,0.210526315789474,0.0339540296770439,1.80897816688981,NA,NA,NA,32
"SITE7734","Site",3,10,0.3,0.0339540296770439,1.80897816688981,NA,NA,NA,32
