"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE9858","Site",0,224,0,0.0141083916083916,9.66581890721492,-0.575875828411155
"SITE404","Site",0,208,0,0.0141083916083916,9.66581890721492,-0.554927833578838
"SITE8420","Site",2,432,0.00462962962962963,0.0141083916083916,9.66581890721492,-0.537304930898836
"SITE1544","Site",0,176,0,0.0141083916083916,9.66581890721492,-0.510459363656933
"SITE1934","Site",0,176,0,0.0141083916083916,9.66581890721492,-0.510459363656933
"SITE3839","Site",0,176,0,0.0141083916083916,9.66581890721492,-0.510459363656933
"SITE6155","Site",0,176,0,0.0141083916083916,9.66581890721492,-0.510459363656933
"SITE6572","Site",0,176,0,0.0141083916083916,9.66581890721492,-0.510459363656933
"SITE9884","Site",0,176,0,0.0141083916083916,9.66581890721492,-0.510459363656933
"SITE6184","Site",0,160,0,0.0141083916083916,9.66581890721492,-0.486703906576997
"SITE8857","Site",0,160,0,0.0141083916083916,9.66581890721492,-0.486703906576997
"SITE9414","Site",3,480,0.00625,0.0141083916083916,9.66581890721492,-0.469549757804101
"SITE3415","Site",1,272,0.00367647058823529,0.0141083916083916,9.66581890721492,-0.469219526902388
"SITE022","Site",0,144,0,0.0141083916083916,9.66581890721492,-0.461727867265534
"SITE2354","Site",0,144,0,0.0141083916083916,9.66581890721492,-0.461727867265534
"SITE3077","Site",0,144,0,0.0141083916083916,9.66581890721492,-0.461727867265534
"SITE4543","Site",0,144,0,0.0141083916083916,9.66581890721492,-0.461727867265534
"SITE5425","Site",0,144,0,0.0141083916083916,9.66581890721492,-0.461727867265534
"SITE3909","Site",6,752,0.00797872340425532,0.0141083916083916,9.66581890721492,-0.45843020243076
"SITE5384","Site",6,752,0.00797872340425532,0.0141083916083916,9.66581890721492,-0.45843020243076
"SITE2894","Site",0,128,0,0.0141083916083916,9.66581890721492,-0.435321208008349
"SITE4597","Site",0,128,0,0.0141083916083916,9.66581890721492,-0.435321208008349
"SITE6991","Site",0,128,0,0.0141083916083916,9.66581890721492,-0.435321208008349
"SITE7860","Site",0,128,0,0.0141083916083916,9.66581890721492,-0.435321208008349
"SITE9418","Site",0,128,0,0.0141083916083916,9.66581890721492,-0.435321208008349
"SITE9516","Site",0,128,0,0.0141083916083916,9.66581890721492,-0.435321208008349
"SITE3871","Site",0,112,0,0.0141083916083916,9.66581890721492,-0.407205703390948
"SITE9147","Site",0,112,0,0.0141083916083916,9.66581890721492,-0.407205703390948
"SITE9395","Site",0,112,0,0.0141083916083916,9.66581890721492,-0.407205703390948
"SITE2170","Site",8,864,0.00925925925925926,0.0141083916083916,9.66581890721492,-0.388730165990065
"SITE2923","Site",0,96,0,0.0141083916083916,9.66581890721492,-0.37699922494136
"SITE7543","Site",0,96,0,0.0141083916083916,9.66581890721492,-0.37699922494136
"SITE7838","Site",0,96,0,0.0141083916083916,9.66581890721492,-0.37699922494136
"SITE8084","Site",0,96,0,0.0141083916083916,9.66581890721492,-0.37699922494136
"SITE1841","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE1935","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE4155","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE4424","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE4754","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE4875","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE5289","Site",0,80,0,0.0141083916083916,9.66581890721492,-0.344151632770578
"SITE3759","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE4028","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE4275","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE6123","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE7246","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE7913","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE8616","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE9766","Site",0,64,0,0.0141083916083916,9.66581890721492,-0.307818578177023
"SITE9888","Site",1,176,0.00568181818181818,0.0141083916083916,9.66581890721492,-0.304884031329172
"SITE1273","Site",0,48,0,0.0141083916083916,9.66581890721492,-0.266578708458108
"SITE4703","Site",0,48,0,0.0141083916083916,9.66581890721492,-0.266578708458108
"SITE8627","Site",0,48,0,0.0141083916083916,9.66581890721492,-0.266578708458108
"SITE9082","Site",0,48,0,0.0141083916083916,9.66581890721492,-0.266578708458108
"SITE8788","Site",6,576,0.0104166666666667,0.0141083916083916,9.66581890721492,-0.241639491047266
"SITE4612","Site",0,32,0,0.0141083916083916,9.66581890721492,-0.217660604004174
"SITE4744","Site",0,32,0,0.0141083916083916,9.66581890721492,-0.217660604004174
"SITE5185","Site",0,32,0,0.0141083916083916,9.66581890721492,-0.217660604004174
"SITE6068","Site",0,32,0,0.0141083916083916,9.66581890721492,-0.217660604004174
"SITE7734","Site",0,32,0,0.0141083916083916,9.66581890721492,-0.217660604004174
"SITE8361","Site",0,32,0,0.0141083916083916,9.66581890721492,-0.217660604004174
"SITE7208","Site",2,224,0.00892857142857143,0.0141083916083916,9.66581890721492,-0.211429716432065
"SITE2030","Site",0,16,0,0.0141083916083916,9.66581890721492,-0.153909289088511
"SITE2062","Site",0,16,0,0.0141083916083916,9.66581890721492,-0.153909289088511
"SITE4976","Site",0,16,0,0.0141083916083916,9.66581890721492,-0.153909289088511
"SITE5217","Site",0,16,0,0.0141083916083916,9.66581890721492,-0.153909289088511
"SITE6440","Site",0,16,0,0.0141083916083916,9.66581890721492,-0.153909289088511
"SITE1233","Site",3,272,0.0110294117647059,0.0141083916083916,9.66581890721492,-0.138490069355851
"SITE1102","Site",4,288,0.0138888888888889,0.0141083916083916,9.66581890721492,-0.0101592929584765
"SITE9604","Site",5,320,0.015625,0.0141083916083916,9.66581890721492,0.0739904687555085
"SITE4671","Site",2,112,0.0178571428571429,0.0141083916083916,9.66581890721492,0.108198930924024
"SITE2980","Site",5,272,0.0183823529411765,0.0141083916083916,9.66581890721492,0.192239388190686
"SITE2532","Site",15,896,0.0167410714285714,0.0141083916083916,9.66581890721492,0.214921263099277
"SITE8997","Site",3,144,0.0208333333333333,0.0141083916083916,9.66581890721492,0.220088376218268
"SITE2901","Site",7,368,0.0190217391304348,0.0141083916083916,9.66581890721492,0.257056581191012
"SITE759","Site",10,528,0.0189393939393939,0.0141083916083916,9.66581890721492,0.302748181528711
"SITE7983","Site",16,896,0.0178571428571429,0.0141083916083916,9.66581890721492,0.30603279109405
"SITE4264","Site",9,464,0.0193965517241379,0.0141083916083916,9.66581890721492,0.310663994084444
"SITE4629","Site",13,704,0.0184659090909091,0.0141083916083916,9.66581890721492,0.315320932816581
"SITE4314","Site",11,576,0.0190972222222222,0.0141083916083916,9.66581890721492,0.326540711855902
"SITE7604","Site",6,240,0.025,0.0141083916083916,9.66581890721492,0.460177069008159
"SITE3289","Site",14,656,0.0213414634146341,0.0141083916083916,9.66581890721492,0.505245007934018
"SITE8786","Site",15,704,0.0213068181818182,0.0141083916083916,9.66581890721492,0.520896265144342
"SITE4260","Site",13,496,0.0262096774193548,0.0141083916083916,9.66581890721492,0.735020905494185
"SITE101","Site",7,160,0.04375,0.0141083916083916,9.66581890721492,1.02256068599913
"SITE7004","Site",20,688,0.0290697674418605,0.0141083916083916,9.66581890721492,1.0702693456996
"SITE8835","Site",12,336,0.0357142857142857,0.0141083916083916,9.66581890721492,1.08011305877504
"SITE3989","Site",19,576,0.0329861111111111,0.0141083916083916,9.66581890721492,1.23562903650097
"SITE180","Site",21,576,0.0364583333333333,0.0141083916083916,9.66581890721492,1.46290111766224
"SITE5895","Site",30,800,0.0375,0.0141083916083916,9.66581890721492,1.80439831572234
"SITE3081","Site",36,1008,0.0357142857142857,0.0141083916083916,9.66581890721492,1.87081069571699
"SITE958","Site",40,1024,0.0390625,0.0141083916083916,9.66581890721492,2.17780690471092
"SITE8799","Site",47,1264,0.0371835443037975,0.0141083916083916,9.66581890721492,2.23740938508323
"SITE1750","Site",28,576,0.0486111111111111,0.0141083916083916,9.66581890721492,2.25835340172667
"SITE1786","Site",21,352,0.0596590909090909,0.0141083916083916,9.66581890721492,2.33073938708242
"SITE4959","Site",42,1008,0.0416666666666667,0.0141083916083916,9.66581890721492,2.38621533003196
"SITE5033","Site",37,768,0.0481770833333333,0.0141083916083916,9.66581890721492,2.57491798951497
"SITE2192","Site",62,1424,0.0435393258426966,0.0141083916083916,9.66581890721492,3.02891006110047
"SITE1982","Site",33,464,0.0711206896551724,0.0141083916083916,9.66581890721492,3.34930634388441
"SITE4485","Site",67,1184,0.0565878378378378,0.0141083916083916,9.66581890721492,3.98641063390692
"SITE2323","Site",48,528,0.0909090909090909,0.0141083916083916,9.66581890721492,4.81292917293954
