"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"14169","Site",1,28,0.0357142857142857,0.0442263235684238,1.34689215172086,-0.184546465286886
"18549","Site",1,28,0.0357142857142857,0.0442263235684238,1.34689215172086,-0.184546465286886
"6416","Site",9,216,0.0416666666666667,0.0442263235684238,1.34689215172086,-0.154135189607746
"34326","Site",1,27,0.037037037037037,0.0442263235684238,1.34689215172086,-0.153059695267962
"26674","Site",5,122,0.040983606557377,0.0442263235684238,1.34689215172086,-0.146751359942079
"4695","Site",9,214,0.0420560747663551,0.0442263235684238,1.34689215172086,-0.130079716340364
"34696","Site",12,283,0.0424028268551237,0.0442263235684238,1.34689215172086,-0.125687292799383
"6453","Site",1,26,0.0384615384615385,0.0442263235684238,1.34689215172086,-0.120437842248573
"34903","Site",3,73,0.0410958904109589,0.0442263235684238,1.34689215172086,-0.109586999068234
"33617","Site",19,440,0.0431818181818182,0.0442263235684238,1.34689215172086,-0.0897697863586617
"29254","Site",1,25,0.04,0.0442263235684238,1.34689215172086,-0.0865816618431229
"10371","Site",4,95,0.0421052631578947,0.0442263235684238,1.34689215172086,-0.0847047977756714
"25970","Site",3,71,0.0422535211267606,0.0442263235684238,1.34689215172086,-0.0681092252993526
"30729","Site",14,322,0.0434782608695652,0.0442263235684238,1.34689215172086,-0.0549995460507115
"16424","Site",1,24,0.0416666666666667,0.0442263235684238,1.34689215172086,-0.0513783965359154
"17444","Site",1,24,0.0416666666666667,0.0442263235684238,1.34689215172086,-0.0513783965359154
"30995","Site",1,24,0.0416666666666667,0.0442263235684238,1.34689215172086,-0.0513783965359154
"14164","Site",5,116,0.0431034482758621,0.0442263235684238,1.34689215172086,-0.0495511444800335
"1028","Site",4,93,0.043010752688172,0.0442263235684238,1.34689215172086,-0.0480302593123627
"13139","Site",5,113,0.0442477876106195,0.0442263235684238,1.34689215172086,0.000934854245224053
"6452","Site",3,67,0.0447761194029851,0.0442263235684238,1.34689215172086,0.0184387729201807
"4723","Site",1,21,0.0476190476190476,0.0442263235684238,1.34689215172086,0.063701748657462
"24917","Site",3,63,0.0476190476190476,0.0442263235684238,1.34689215172086,0.110334665205707
"14601","Site",16,348,0.0459770114942529,0.0442263235684238,1.34689215172086,0.133810911122822
"18548","Site",8,171,0.0467836257309941,0.0442263235684238,1.34689215172086,0.137016626480216
"37728","Site",20,436,0.0458715596330275,0.0442263235684238,1.34689215172086,0.140755260518984
"14449","Site",2,40,0.05,0.0442263235684238,1.34689215172086,0.149615161776639
"26880","Site",15,324,0.0462962962962963,0.0442263235684238,1.34689215172086,0.152661771644124
"21541","Site",3,61,0.0491803278688525,0.0442263235684238,1.34689215172086,0.158531097457857
"38711","Site",14,301,0.0465116279069767,0.0442263235684238,1.34689215172086,0.162450278893588
"5960","Site",6,125,0.048,0.0442263235684238,1.34689215172086,0.172867294623943
"12392","Site",5,102,0.0490196078431373,0.0442263235684238,1.34689215172086,0.19834736787592
"384","Site",12,253,0.0474308300395257,0.0442263235684238,1.34689215172086,0.208840431981993
"32900","Site",2,38,0.0526315789473684,0.0442263235684238,1.34689215172086,0.212293101007969
"5444","Site",4,79,0.0506329113924051,0.0442263235684238,1.34689215172086,0.233310078071643
"30816","Site",2,37,0.0540540540540541,0.0442263235684238,1.34689215172086,0.244932981642974
"18179","Site",1,17,0.0588235294117647,0.0442263235684238,1.34689215172086,0.246596757828886
"28676","Site",14,292,0.047945205479452,0.0442263235684238,1.34689215172086,0.260373621169251
"8594","Site",34,725,0.0468965517241379,0.0442263235684238,1.34689215172086,0.29458494192302
"9522","Site",20,417,0.0479616306954436,0.0442263235684238,1.34689215172086,0.312526978571762
"20531","Site",17,349,0.0487106017191977,0.0442263235684238,1.34689215172086,0.343240421021475
"34343","Site",1,15,0.0666666666666667,0.0442263235684238,1.34689215172086,0.356096980892941
"16996","Site",12,240,0.05,0.0442263235684238,1.34689215172086,0.366480804136723
"34694","Site",17,345,0.0492753623188406,0.0442263235684238,1.34689215172086,0.384247827508021
"17731","Site",3,52,0.0576923076923077,0.0442263235684238,1.34689215172086,0.397862437753849
"33620","Site",10,194,0.0515463917525773,0.0442263235684238,1.34689215172086,0.417742980221756
"38497","Site",10,190,0.0526315789473684,0.0442263235684238,1.34689215172086,0.474701805008047
"18260","Site",2,30,0.0666666666666667,0.0442263235684238,1.34689215172086,0.50359717989891
"22033","Site",7,126,0.0555555555555556,0.0442263235684238,1.34689215172086,0.521049413986405
"4659","Site",6,106,0.0566037735849057,0.0442263235684238,1.34689215172086,0.522128360171
"17815","Site",3,47,0.0638297872340425,0.0442263235684238,1.34689215172086,0.55064907040514
"17187","Site",37,753,0.049136786188579,0.0442263235684238,1.34689215172086,0.552094050209701
"34869","Site",8,144,0.0555555555555556,0.0442263235684238,1.34689215172086,0.557025253918991
"34341","Site",28,557,0.0502692998204668,0.0442263235684238,1.34689215172086,0.584348124500653
"34660","Site",9,162,0.0555555555555556,0.0442263235684238,1.34689215172086,0.590814501507415
"37191","Site",3,45,0.0666666666666667,0.0442263235684238,1.34689215172086,0.616778063328457
"22677","Site",20,385,0.051948051948052,0.0442263235684238,1.34689215172086,0.620780483562069
"20578","Site",7,120,0.0583333333333333,0.0442263235684238,1.34689215172086,0.633167710788798
"34071","Site",17,316,0.0537974683544304,0.0442263235684238,1.34689215172086,0.697108850642592
"38166","Site",3,42,0.0714285714285714,0.0442263235684238,1.34689215172086,0.722308304481914
"2392","Site",26,497,0.0523138832997988,0.0442263235684238,1.34689215172086,0.738735321987784
"24964","Site",4,59,0.0677966101694915,0.0442263235684238,1.34689215172086,0.74179523369913
"6209","Site",2,23,0.0869565217391304,0.0442263235684238,1.34689215172086,0.839637823761335
"10497","Site",11,178,0.0617977528089888,0.0442263235684238,1.34689215172086,0.96052850677139
"21129","Site",3,36,0.0833333333333333,0.0442263235684238,1.34689215172086,0.961388736193858
"16725","Site",3,35,0.0857142857142857,0.0442263235684238,1.34689215172086,1.00565564256655
"37781","Site",3,35,0.0857142857142857,0.0442263235684238,1.34689215172086,1.00565564256655
"37908","Site",12,194,0.0618556701030928,0.0442263235684238,1.34689215172086,1.00607474896169
"36994","Site",2,20,0.1,0.0442263235684238,1.34689215172086,1.02196833573575
"14648","Site",9,137,0.0656934306569343,0.0442263235684238,1.34689215172086,1.02950148098135
"9075","Site",10,155,0.0645161290322581,0.0442263235684238,1.34689215172086,1.03499178222195
"14105","Site",9,135,0.0666666666666667,0.0442263235684238,1.34689215172086,1.06829094267882
"34","Site",4,49,0.0816326530612245,0.0442263235684238,1.34689215172086,1.07284332728086
"17541","Site",32,576,0.0555555555555556,0.0442263235684238,1.34689215172086,1.11405050783798
"34355","Site",19,319,0.0595611285266458,0.0442263235684238,1.34689215172086,1.12219096424714
"28822","Site",9,132,0.0681818181818182,0.0442263235684238,1.34689215172086,1.12767843982522
"16992","Site",13,203,0.0640394088669951,0.0442263235684238,1.34689215172086,1.15662692388114
"18806","Site",1,6,0.166666666666667,0.0442263235684238,1.34689215172086,1.22883432060298
"6022","Site",10,141,0.0709219858156028,0.0442263235684238,1.34689215172086,1.29880342342756
"257","Site",7,89,0.0786516853932584,0.0442263235684238,1.34689215172086,1.33065872594691
"14393","Site",6,72,0.0833333333333333,0.0442263235684238,1.34689215172086,1.35960898943808
"8240","Site",1,5,0.2,0.0442263235684238,1.34689215172086,1.42715860814304
"10388","Site",4,39,0.102564102564103,0.0442263235684238,1.34689215172086,1.49270973012408
"35223","Site",5,49,0.102040816326531,0.0442263235684238,1.34689215172086,1.6581657066246
"21015","Site",1,4,0.25,0.0442263235684238,1.34689215172086,1.68621513053334
"28689","Site",22,321,0.0685358255451713,0.0442263235684238,1.34689215172086,1.78452134581577
"14729","Site",19,266,0.0714285714285714,0.0442263235684238,1.34689215172086,1.81776937001986
"38758","Site",3,21,0.142857142857143,0.0442263235684238,1.34689215172086,1.85189115485369
"24680","Site",2,11,0.181818181818182,0.0442263235684238,1.34689215172086,1.86974442946085
"8995","Site",21,297,0.0707070707070707,0.0442263235684238,1.34689215172086,1.86982786834333
"20869","Site",2,10,0.2,0.0442263235684238,1.34689215172086,2.01830705929339
"25664","Site",1,2,0.5,0.0442263235684238,1.34689215172086,2.6409331359892
"24867","Site",4,19,0.210526315789474,0.0442263235684238,1.34689215172086,2.97003931869001
"30516","Site",3,10,0.3,0.0442263235684238,1.34689215172086,3.31397337823011
"30776","Site",7,32,0.21875,0.0442263235684238,1.34689215172086,4.04503712203309
