"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE6410","Site",6,214,0.0280373831775701,-0.349236948167239,0
"SITE8768","Site",3,107,0.0280373831775701,-0.246947814289949,0
"SITE9888","Site",3,107,0.0280373831775701,-0.246947814289949,0
"SITE2170","Site",15,536,0.0279850746268657,-0.557594368207609,0
"SITE5384","Site",15,539,0.0278293135435993,-0.573743823077999,0
"SITE6603","Site",16,579,0.0276338514680484,-0.613629572740605,0
"SITE9142","Site",30,1116,0.0268817204301075,-0.953303121962709,0
"SITE8210","Site",8,299,0.0267558528428094,-0.502222055425887,0
"SITE9346","Site",21,794,0.026448362720403,-0.853369695878686,0
"SITE7983","Site",13,497,0.0261569416498994,-0.701371811067606,0
"SITE213","Site",26,1006,0.025844930417495,-1.03778952360374,0
"SITE9580","Site",9,361,0.0249307479224377,-0.691760555825531,0
"SITE7604","Site",4,161,0.0248447204968944,-0.466375852812852,0
"SITE4959","Site",16,645,0.0248062015503876,-0.937422836282441,0
"SITE8799","Site",21,857,0.0245040840140023,-1.11623952833267,0
"SITE7184","Site",5,217,0.0230414746543779,-0.648625455719204,0
"SITE1982","Site",7,307,0.0228013029315961,-0.788474994497732,0
"SITE6405","Site",10,450,0.0222222222222222,-1.00417373748588,0
"SITE9418","Site",1,45,0.0222222222222222,-0.317547617697937,0
"SITE6991","Site",1,49,0.0204081632653061,-0.382597831107235,0
"SITE3077","Site",1,52,0.0192307692307692,-0.428393962767629,0
"SITE4629","Site",10,521,0.0191938579654511,-1.35940213267459,0
"SITE6384","Site",3,158,0.0189873417721519,-0.759087642554844,0
"SITE2354","Site",1,53,0.0188679245283019,-0.443152027478945,0
"SITE3090","Site",5,268,0.0186567164179104,-1.01046257440056,0
"SITE3289","Site",7,413,0.0169491525423729,-1.39439622905803,0
"SITE8091","Site",5,308,0.0162337662337662,-1.25482513066736,0
"SITE1750","Site",6,389,0.0154241645244216,-1.47463567021856,0
"SITE2986","Site",5,367,0.0136239782016349,-1.57148118549816,0
"SITE8420","Site",3,236,0.0127118644067797,-1.31671705343119,0
"SITE2980","Site",2,166,0.0120481927710843,-1.1388107795446,0
"SITE3415","Site",2,174,0.0114942528735632,-1.19541234275337,0
"SITE9858","Site",1,90,0.0111111111111111,-0.874400750421211,0
"SITE7208","Site",1,91,0.010989010989011,-0.88394485987553,0
"SITE3319","Site",2,194,0.0103092783505155,-1.32884183195157,0
"SITE9884","Site",0,61,0,-1.07002498077263,0
"SITE4671","Site",0,43,0,-0.898386520539678,0
"SITE6440","Site",1,2,0.5,NA,NA
"SITE7734","Site",3,10,0.3,NA,NA
"SITE5217","Site",1,4,0.25,NA,NA
"SITE6123","Site",4,19,0.210526315789474,NA,NA
"SITE2030","Site",1,5,0.2,NA,NA
"SITE5185","Site",2,10,0.2,NA,NA
"SITE6068","Site",2,11,0.181818181818182,NA,NA
"SITE4976","Site",1,6,0.166666666666667,NA,NA
"SITE9766","Site",3,21,0.142857142857143,NA,NA
"SITE9082","Site",2,20,0.1,NA,NA
"SITE1841","Site",2,23,0.0869565217391304,NA,NA
"SITE8627","Site",1,15,0.0666666666666667,NA,NA
"SITE4703","Site",1,17,0.0588235294117647,NA,NA
"SITE1273","Site",1,21,0.0476190476190476,NA,NA
"SITE4028","Site",1,24,0.0416666666666667,NA,NA
"SITE4424","Site",1,24,0.0416666666666667,NA,NA
"SITE7913","Site",1,24,0.0416666666666667,NA,NA
"SITE7246","Site",1,25,0.04,NA,NA
"SITE1935","Site",1,26,0.0384615384615385,NA,NA
"SITE8616","Site",1,27,0.037037037037037,NA,NA
"SITE3759","Site",1,28,0.0357142857142857,NA,NA
"SITE4875","Site",1,28,0.0357142857142857,NA,NA
"SITE4275","Site",0,28,0,NA,NA
"SITE8361","Site",0,14,0,NA,NA
"SITE4612","Site",0,6,0,NA,NA
"SITE4744","Site",0,6,0,NA,NA
"SITE2062","Site",0,4,0,NA,NA
