"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE6384","Site",3,130,0.0230769230769231,0.044530087381234,1.32294235379381,-1.00778015282738,0,0,32
"SITE4959","Site",16,477,0.0335429769392034,0.044530087381234,1.32294235379381,-0.988656544650658,0,0,32
"SITE9142","Site",30,808,0.0371287128712871,0.044530087381234,1.32294235379381,-0.866803839846634,0,0,32
"SITE9580","Site",9,277,0.0324909747292419,0.044530087381234,1.32294235379381,-0.825538113926721,0,0,32
"SITE1982","Site",7,223,0.031390134529148,0.044530087381234,1.32294235379381,-0.808442254460682,0,0,32
"SITE213","Site",26,699,0.0371959942775393,0.044530087381234,1.32294235379381,-0.798891449223485,0,0,32
"SITE2354","Site",1,53,0.0188679245283019,0.044530087381234,1.32294235379381,-0.769722102649379,0,0,32
"SITE9346","Site",21,570,0.0368421052631579,0.044530087381234,1.32294235379381,-0.756227660353559,0,0,32
"SITE3077","Site",1,52,0.0192307692307692,0.044530087381234,1.32294235379381,-0.751645833439783,0,0,32
"SITE7184","Site",5,161,0.031055900621118,0.044530087381234,1.32294235379381,-0.704398247344759,0,0,32
"SITE8768","Site",3,107,0.0280373831775701,0.044530087381234,1.32294235379381,-0.702888640840068,0,0,32
"SITE6991","Site",1,49,0.0204081632653061,0.044530087381234,1.32294235379381,-0.695685181880203,0,0,32
"SITE9418","Site",1,45,0.0222222222222222,0.044530087381234,1.32294235379381,-0.616548199256418,0,0,32
"SITE4314","Site",8,228,0.0350877192982456,0.044530087381234,1.32294235379381,-0.587423228260144,0,0,32
"SITE4590","Site",19,498,0.0381526104417671,0.044530087381234,1.32294235379381,-0.586362697819668,0,0,32
"SITE5384","Site",15,399,0.037593984962406,0.044530087381234,1.32294235379381,-0.5708272684705,0,0,32
"SITE2170","Site",15,396,0.0378787878787879,0.044530087381234,1.32294235379381,-0.54532682719904,0,0,32
"SITE6603","Site",16,411,0.0389294403892944,0.044530087381234,1.32294235379381,-0.467801787557941,0,0,32
"SITE1727","Site",6,167,0.0359281437125748,0.044530087381234,1.32294235379381,-0.457991687629512,0,0,32
"SITE8210","Site",8,215,0.0372093023255814,0.044530087381234,1.32294235379381,-0.442262026727677,0,0,32
"SITE1102","Site",4,111,0.036036036036036,0.044530087381234,1.32294235379381,-0.368705093596488,0,0,32
"SITE6410","Site",6,158,0.0379746835443038,0.044530087381234,1.32294235379381,-0.339492950372918,0,0,32
"SITE759","Site",11,277,0.0397111913357401,0.044530087381234,1.32294235379381,-0.330438169954969,0,0,32
"SITE216","Site",8,202,0.0396039603960396,0.044530087381234,1.32294235379381,-0.288458973437981,0,0,32
"SITE7604","Site",4,105,0.0380952380952381,0.044530087381234,1.32294235379381,-0.271666317046454,0,0,32
"SITE3081","Site",18,435,0.0413793103448276,0.044530087381234,1.32294235379381,-0.270747880863859,0,0,32
"SITE2923","Site",1,30,0.0333333333333333,0.044530087381234,1.32294235379381,-0.252671077192457,0,0,32
"SITE9888","Site",3,79,0.0379746835443038,0.044530087381234,1.32294235379381,-0.240057767373718,0,0,32
"SITE9604","Site",5,127,0.0393700787401575,0.044530087381234,1.32294235379381,-0.239582479617641,0,0,32
"SITE4072","Site",6,149,0.0402684563758389,0.044530087381234,1.32294235379381,-0.214324462748917,0,0,32
"SITE6832","Site",5,122,0.040983606557377,0.044530087381234,1.32294235379381,-0.161391365955284,0,0,32
"SITE1257","Site",9,214,0.0420560747663551,0.044530087381234,1.32294235379381,-0.149111645378254,0,0,32
"SITE8788","Site",12,283,0.0424028268551237,0.044530087381234,1.32294235379381,-0.147440455910717,0,0,32
"SITE8857","Site",3,73,0.0410958904109589,0.044530087381234,1.32294235379381,-0.120889727005237,0,0,32
"SITE8351","Site",19,440,0.0431818181818182,0.044530087381234,1.32294235379381,-0.116521406346773,0,0,32
"SITE2883","Site",4,95,0.0421052631578947,0.044530087381234,1.32294235379381,-0.0973744080498406,0,0,32
"SITE6572","Site",3,71,0.0422535211267606,0.044530087381234,1.32294235379381,-0.079033685498455,0,0,32
"SITE7809","Site",14,322,0.0434782608695652,0.044530087381234,1.32294235379381,-0.0777633237843657,0,0,32
"SITE3754","Site",5,116,0.0431034482758621,0.044530087381234,1.32294235379381,-0.0633061474394073,0,0,32
"SITE404","Site",4,93,0.043010752688172,0.044530087381234,1.32294235379381,-0.0603667361013296,0,0,32
"SITE3353","Site",5,113,0.0442477876106195,0.044530087381234,1.32294235379381,-0.0123638154261154,0,0,32
"SITE1934","Site",3,67,0.0447761194029851,0.044530087381234,1.32294235379381,0.00829720466433598,0,0,32
"SITE6155","Site",3,63,0.0476190476190476,0.044530087381234,1.32294235379381,0.101014881504429,0,0,32
"SITE3909","Site",16,348,0.0459770114942529,0.044530087381234,1.32294235379381,0.111208540793069,0,0,32
"SITE9360","Site",20,436,0.0458715596330275,0.044530087381234,1.32294235379381,0.115405818217809,0,0,32
"SITE4874","Site",8,171,0.0467836257309941,0.044530087381234,1.32294235379381,0.121413163295987,0,0,32
"SITE6900","Site",15,324,0.0462962962962963,0.044530087381234,1.32294235379381,0.130983727022716,0,0,32
"SITE9737","Site",14,301,0.0465116279069767,0.044530087381234,1.32294235379381,0.141640996210913,0,0,32
"SITE3871","Site",2,40,0.05,0.044530087381234,1.32294235379381,0.142532253077646,0,0,32
"SITE1910","Site",9,191,0.0471204188481675,0.044530087381234,1.32294235379381,0.147494148500593,0,0,32
"SITE5425","Site",3,61,0.0491803278688525,0.044530087381234,1.32294235379381,0.149638414032329,0,0,32
"SITE1748","Site",6,125,0.048,0.044530087381234,1.32294235379381,0.159836628727711,0,0,32
"SITE3068","Site",5,102,0.0490196078431373,0.044530087381234,1.32294235379381,0.186811155710317,0,0,32
"SITE180","Site",12,253,0.0474308300395257,0.044530087381234,1.32294235379381,0.19009567164263,0,0,32
"SITE8084","Site",2,38,0.0526315789473684,0.044530087381234,1.32294235379381,0.205759335449886,0,0,32
"SITE1544","Site",4,79,0.0506329113924051,0.044530087381234,1.32294235379381,0.223484371556656,0,0,32
"SITE7860","Site",2,37,0.0540540540540541,0.044530087381234,1.32294235379381,0.238683003987206,0,0,32
"SITE7004","Site",14,292,0.047945205479452,0.044530087381234,1.32294235379381,0.240436234821526,0,0,32
"SITE2192","Site",34,725,0.0468965517241379,0.044530087381234,1.32294235379381,0.262525645129636,0,0,32
"SITE2532","Site",20,417,0.0479616306954436,0.044530087381234,1.32294235379381,0.288708970856802,0,0,32
"SITE5033","Site",17,349,0.0487106017191977,0.044530087381234,1.32294235379381,0.321769737942512,0,0,32
"SITE4264","Site",12,240,0.05,0.044530087381234,1.32294235379381,0.34913129192947,0,0,32
"SITE8786","Site",17,345,0.0492753623188406,0.044530087381234,1.32294235379381,0.363139669326125,0,0,32
"SITE4543","Site",3,52,0.0576923076923077,0.044530087381234,1.32294235379381,0.391051173663874,0,0,32
"SITE8354","Site",10,194,0.0515463917525773,0.044530087381234,1.32294235379381,0.402635489010362,0,0,32
"SITE7543","Site",2,32,0.0625,0.044530087381234,1.32294235379381,0.418816439614409,0,0,32
"SITE9661","Site",10,190,0.0526315789473684,0.044530087381234,1.32294235379381,0.460091861071127,0,0,32
"SITE4754","Site",2,30,0.0666666666666667,0.044530087381234,1.32294235379381,0.499544181240205,0,0,32
"SITE5611","Site",7,126,0.0555555555555556,0.044530087381234,1.32294235379381,0.509900078213792,0,0,32
"SITE1233","Site",6,106,0.0566037735849057,0.044530087381234,1.32294235379381,0.512148120176094,0,0,32
"SITE4323","Site",37,753,0.049136786188579,0.044530087381234,1.32294235379381,0.520822901328649,0,0,32
"SITE8835","Site",8,144,0.0555555555555556,0.044530087381234,1.32294235379381,0.545106112618641,0,0,32
"SITE4597","Site",3,47,0.0638297872340425,0.044530087381234,1.32294235379381,0.545132719879144,0,0,32
"SITE8625","Site",28,557,0.0502692998204668,0.044530087381234,1.32294235379381,0.558062273788841,0,0,32
"SITE8764","Site",9,162,0.0555555555555556,0.044530087381234,1.32294235379381,0.578172343048319,0,0,32
"SITE5895","Site",20,385,0.051948051948052,0.044530087381234,1.32294235379381,0.59967768085863,0,0,32
"SITE9147","Site",3,45,0.0666666666666667,0.044530087381234,1.32294235379381,0.611814174007452,0,0,32
"SITE5062","Site",7,120,0.0583333333333333,0.044530087381234,1.32294235379381,0.62298073326408,0,0,32
"SITE8517","Site",17,316,0.0537974683544304,0.044530087381234,1.32294235379381,0.678739812578498,0,0,32
"SITE958","Site",26,497,0.0523138832997988,0.044530087381234,1.32294235379381,0.714944617945066,0,0,32
"SITE9516","Site",3,42,0.0714285714285714,0.044530087381234,1.32294235379381,0.718216231507261,0,0,32
"SITE6184","Site",4,59,0.0677966101694915,0.044530087381234,1.32294235379381,0.736309246165142,0,0,32
"SITE2901","Site",11,178,0.0617977528089888,0.044530087381234,1.32294235379381,0.949175221997123,0,0,32
"SITE5289","Site",3,36,0.0833333333333333,0.044530087381234,1.32294235379381,0.959228498214567,0,0,32
"SITE9414","Site",12,194,0.0618556701030928,0.044530087381234,1.32294235379381,0.994240572016337,0,0,32
"SITE4155","Site",3,35,0.0857142857142857,0.044530087381234,1.32294235379381,1.00384672141108,0,0,32
"SITE9395","Site",3,35,0.0857142857142857,0.044530087381234,1.32294235379381,1.00384672141108,0,0,32
"SITE3938","Site",9,137,0.0656934306569343,0.044530087381234,1.32294235379381,1.02058064077317,0,0,32
"SITE2373","Site",10,155,0.0645161290322581,0.044530087381234,1.32294235379381,1.0251688540468,0,0,32
"SITE3719","Site",9,135,0.0666666666666667,0.044530087381234,1.32294235379381,1.05969323417169,0,0,32
"SITE022","Site",4,49,0.0816326530612245,0.044530087381234,1.32294235379381,1.07005166873329,0,0,32
"SITE4485","Site",32,576,0.0555555555555556,0.044530087381234,1.32294235379381,1.09021222523728,0,0,32
"SITE8633","Site",19,319,0.0595611285266458,0.044530087381234,1.32294235379381,1.10608160875744,0,0,32
"SITE7096","Site",9,132,0.0681818181818182,0.044530087381234,1.32294235379381,1.11957362547081,0,0,32
"SITE4260","Site",13,203,0.0640394088669951,0.044530087381234,1.32294235379381,1.14523061769017,0,0,32
"SITE1786","Site",10,141,0.0709219858156028,0.044530087381234,1.32294235379381,1.29116859322871,0,0,32
"SITE101","Site",7,89,0.0786516853932584,0.044530087381234,1.32294235379381,1.3262552974132,0,0,32
"SITE3839","Site",6,72,0.0833333333333333,0.044530087381234,1.32294235379381,1.35655395158982,0,0,32
"SITE2894","Site",4,39,0.102564102564103,0.044530087381234,1.32294235379381,1.49319899371622,0,0,32
"SITE8997","Site",5,49,0.102040816326531,0.044530087381234,1.32294235379381,1.65863061893778,0,0,32
"SITE7011","Site",22,321,0.0685358255451713,0.044530087381234,1.32294235379381,1.77202704994226,0,0,32
"SITE3989","Site",19,266,0.0714285714285714,0.044530087381234,1.32294235379381,1.8074712122013,0,0,32
"SITE2323","Site",21,297,0.0707070707070707,0.044530087381234,1.32294235379381,1.85866271520002,0,0,32
"SITE4275","Site",0,28,0,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE8361","Site",0,14,0,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4612","Site",0,6,0,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4744","Site",0,6,0,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE2062","Site",0,4,0,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE3759","Site",1,28,0.0357142857142857,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4875","Site",1,28,0.0357142857142857,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE8616","Site",1,27,0.037037037037037,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE1935","Site",1,26,0.0384615384615385,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE7246","Site",1,25,0.04,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4028","Site",1,24,0.0416666666666667,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4424","Site",1,24,0.0416666666666667,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE7913","Site",1,24,0.0416666666666667,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE1273","Site",1,21,0.0476190476190476,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4703","Site",1,17,0.0588235294117647,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE8627","Site",1,15,0.0666666666666667,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE1841","Site",2,23,0.0869565217391304,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE9082","Site",2,20,0.1,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE4976","Site",1,6,0.166666666666667,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE2030","Site",1,5,0.2,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE5217","Site",1,4,0.25,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE9766","Site",3,21,0.142857142857143,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE6068","Site",2,11,0.181818181818182,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE5185","Site",2,10,0.2,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE6440","Site",1,2,0.5,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE6123","Site",4,19,0.210526315789474,0.044530087381234,1.32294235379381,NA,NA,NA,32
"SITE7734","Site",3,10,0.3,0.044530087381234,1.32294235379381,NA,NA,NA,32
