"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"13333","Site",0,4,0,NA,NA
"14164","Site",0,4,0,NA,NA
"14648","Site",0,4,0,NA,NA
"25616","Site",0,4,0,NA,NA
"29192","Site",0,4,0,NA,NA
"30212","Site",0,4,0,NA,NA
"30816","Site",0,4,0,NA,NA
"34660","Site",0,4,0,NA,NA
"37781","Site",0,4,0,NA,NA
"38166","Site",0,4,0,NA,NA
"39000","Site",0,4,0,NA,NA
"39044","Site",0,4,0,NA,NA
"1028","Site",0,3,0,NA,NA
"6209","Site",0,3,0,NA,NA
"9044","Site",0,3,0,NA,NA
"10371","Site",0,3,0,NA,NA
"10531","Site",0,3,0,NA,NA
"12407","Site",0,3,0,NA,NA
"14449","Site",0,3,0,NA,NA
"17731","Site",0,3,0,NA,NA
"17815","Site",0,3,0,NA,NA
"24917","Site",0,3,0,NA,NA
"25970","Site",0,3,0,NA,NA
"27025","Site",0,3,0,NA,NA
"30776","Site",0,3,0,NA,NA
"37912","Site",0,3,0,NA,NA
"257","Site",0,2,0,NA,NA
"5444","Site",0,2,0,NA,NA
"6453","Site",0,2,0,NA,NA
"16424","Site",0,2,0,NA,NA
"16725","Site",0,2,0,NA,NA
"17444","Site",0,2,0,NA,NA
"17938","Site",0,2,0,NA,NA
"18033","Site",0,2,0,NA,NA
"18179","Site",0,2,0,NA,NA
"18244","Site",0,2,0,NA,NA
"18549","Site",0,2,0,NA,NA
"21541","Site",0,2,0,NA,NA
"24680","Site",0,2,0,NA,NA
"24867","Site",0,2,0,NA,NA
"29254","Site",0,2,0,NA,NA
"30019","Site",0,2,0,NA,NA
"30516","Site",0,2,0,NA,NA
"30995","Site",0,2,0,NA,NA
"32900","Site",0,2,0,NA,NA
"34343","Site",0,2,0,NA,NA
"34903","Site",0,2,0,NA,NA
"37191","Site",0,2,0,NA,NA
"38758","Site",0,2,0,NA,NA
"39048","Site",0,2,0,NA,NA
"4723","Site",0,1,0,NA,NA
"8240","Site",0,1,0,NA,NA
"8290","Site",0,1,0,NA,NA
"14169","Site",0,1,0,NA,NA
"17013","Site",0,1,0,NA,NA
"18260","Site",0,1,0,NA,NA
"18806","Site",0,1,0,NA,NA
"20869","Site",0,1,0,NA,NA
"21015","Site",0,1,0,NA,NA
"21129","Site",0,1,0,NA,NA
"25664","Site",0,1,0,NA,NA
"33633","Site",0,1,0,NA,NA
"34326","Site",0,1,0,NA,NA
"36994","Site",0,1,0,NA,NA
