"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE7983","Site",1,13,0.0769230769230769,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE3081","Site",1,11,0.0909090909090909,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE2170","Site",1,10,0.1,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE3289","Site",1,7,0.142857142857143,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE6900","Site",1,7,0.142857142857143,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE6405","Site",1,6,0.166666666666667,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE8788","Site",1,6,0.166666666666667,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE6832","Site",1,5,0.2,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE8517","Site",2,6,0.333333333333333,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE8633","Site",2,6,0.333333333333333,0.0184210526315789,1.10695595184297,NA,NA,NA,32
"SITE1910","Site",2,5,0.4,0.0184210526315789,1.10695595184297,NA,NA,NA,32
