"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE1273","Site",259,1000,0.259,-0.139470336465888,0
"SITE9418","Site",259,1000,0.259,-0.139470336465888,0
"SITE1748","Site",1294,5000,0.2588,-0.345613733498564,0
"SITE8633","Site",1294,5000,0.2588,-0.345613733498564,0
"SITE2192","Site",2844,11000,0.258545454545455,-0.576337216479085,0
"SITE3839","Site",1551,6000,0.2585,-0.43405545221013,0
"SITE6384","Site",1292,5000,0.2584,-0.413110894130688,0
"SITE5033","Site",2067,8000,0.258375,-0.527884659752457,0
"SITE2323","Site",1550,6000,0.258333333333333,-0.4648635500816,0
"SITE9142","Site",3612,14000,0.258,-0.804211095700704,0
"SITE2923","Site",258,1000,0.258,-0.214934456196722,0
"SITE6991","Site",258,1000,0.258,-0.214934456196722,0
"SITE7004","Site",1031,4000,0.25775,-0.467600972258865,0
"SITE9414","Site",1546,6000,0.257666666666667,-0.5880959415675,0
"SITE3353","Site",1030,4000,0.2575,-0.505333032124277,0
"SITE9858","Site",515,2000,0.2575,-0.357324413772636,0
"SITE3909","Site",1287,5000,0.2574,-0.581853795711015,0
"SITE3989","Site",1542,6000,0.257,-0.711328333053389,0
"SITE9661","Site",771,3000,0.257,-0.502985087952175,0
"SITE8799","Site",3083,12000,0.256916666666667,-1.02775479082472,0
"SITE6410","Site",770,3000,0.256666666666667,-0.546554317792932,0
"SITE9516","Site",770,3000,0.256666666666667,-0.546554317792932,0
"SITE1982","Site",1281,5000,0.2562,-0.784345277607414,0
"SITE404","Site",768,3000,0.256,-0.63369277747444,0
"SITE3759","Site",256,1000,0.256,-0.36586269565839,0
"SITE4744","Site",256,1000,0.256,-0.36586269565839,0
"SITE1233","Site",1279,5000,0.2558,-0.851842438239538,0
"SITE3068","Site",1022,4000,0.2555,-0.807189511047613,0
"SITE1750","Site",1532,6000,0.255333333333333,-1.01940931176812,0
"SITE6832","Site",1276,5000,0.2552,-0.953088179187742,0
"SITE1934","Site",1020,4000,0.255,-0.882653630778447,0
"SITE2894","Site",255,1000,0.255,-0.441326815389223,0
"SITE9147","Site",255,1000,0.255,-0.441326815389223,0
"SITE5425","Site",509,2000,0.2545,-0.677491558560313,0
"SITE022","Site",1016,4000,0.254,-1.03358187024011,0
"SITE5217","Site",254,1000,0.254,-0.516790935120057,0
"SITE1841","Site",253,1000,0.253,-0.592255054850891,0
"SITE1786","Site",1263,5000,0.2526,-1.39181972329659,0
"SITE759","Site",1262,5000,0.2524,-1.42556830361265,0
"SITE9395","Site",757,3000,0.252333333333333,-1.11295430572274,0
"SITE9346","Site",2774,11000,0.252181818181818,-2.16906739099855,0
"SITE6440","Site",252,1000,0.252,-0.667719174581725,0
"SITE6123","Site",503,2000,0.2515,-0.99765870334799,0
"SITE8517","Site",1005,4000,0.25125,-1.4486345287597,0
"SITE3719","Site",753,3000,0.251,-1.28723122508577,0
"SITE216","Site",1251,5000,0.2502,-1.79680268708938,0
"SITE2986","Site",1247,5000,0.2494,-1.93179700835364,0
"SITE1935","Site",498,2000,0.249,-1.26446465733772,0
"SITE7208","Site",498,2000,0.249,-1.26446465733772,0
"SITE2883","Site",746,3000,0.248666666666667,-1.59221583397105,0
"SITE101","Site",497,2000,0.2485,-1.31782584813567,0
"SITE3754","Site",742,3000,0.247333333333333,-1.76649275333407,0
"SITE1544","Site",494,2000,0.247,-1.47790942052951,0
"SITE1910","Site",986,4000,0.2465,-2.16554366620262,0
"SITE3871","Site",491,2000,0.2455,-1.63799299292334,0
"SITE4703","Site",245,1000,0.245,-1.19596801269756,0
"SITE4028","Site",244,1000,0.244,-1.2714321324284,0
"SITE7838","Site",242,1000,0.242,-1.42236037189006,0
"SITE4612","Site",240,1000,0.24,-1.57328861135173,0
"SITE2030","Site",237,1000,0.237,-1.79968097054423,0
