"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE404","Site",0,3,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6155","Site",0,3,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6572","Site",0,3,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7838","Site",0,3,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE958","Site",1,11,0.0909090909090909,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE101","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1935","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4155","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4424","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4612","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4671","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4703","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4744","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4875","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5425","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6068","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6123","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7246","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7543","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7734","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7913","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8627","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9888","Site",0,2,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7004","Site",1,9,0.111111111111111,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1273","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2030","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2062","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3759","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4754","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4976","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5217","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5289","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6440","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8361","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8616","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9082","Site",0,1,0,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4629","Site",1,8,0.125,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2192","Site",2,14,0.142857142857143,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4323","Site",2,14,0.142857142857143,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE180","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3353","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8768","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9661","Site",1,7,0.142857142857143,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2532","Site",2,12,0.166666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8354","Site",1,6,0.166666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8420","Site",1,6,0.166666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8633","Site",1,6,0.166666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1982","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3090","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5062","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6184","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6832","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8835","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9580","Site",1,5,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2170","Site",2,10,0.2,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9142","Site",3,15,0.2,0.188235294117647,1.06804801098279,0.112788729613595,0,0,32
"SITE4072","Site",2,9,0.222222222222222,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5895","Site",2,9,0.222222222222222,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8351","Site",2,9,0.222222222222222,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE022","Site",1,4,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1102","Site",1,4,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2980","Site",1,4,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3754","Site",1,4,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8764","Site",1,4,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9516","Site",1,4,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8786","Site",2,8,0.25,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE213","Site",3,12,0.25,0.188235294117647,1.06804801098279,0.529626859674869,0,0,32
"SITE4590","Site",3,12,0.25,0.188235294117647,1.06804801098279,0.529626859674869,0,0,32
"SITE2354","Site",1,3,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3077","Site",1,3,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9418","Site",1,3,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1750","Site",2,7,0.285714285714286,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4874","Site",2,7,0.285714285714286,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5611","Site",2,7,0.285714285714286,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5033","Site",3,10,0.3,0.188235294117647,1.06804801098279,0.874870314918482,0,0,32
"SITE1233","Site",2,6,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7011","Site",2,6,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE759","Site",2,6,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8210","Site",2,6,0.333333333333333,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6603","Site",3,9,0.333333333333333,0.188235294117647,1.06804801098279,1.07751121620225,0,0,32
"SITE1544","Site",1,2,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8084","Site",1,2,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8857","Site",1,2,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9147","Site",1,2,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9766","Site",1,2,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1786","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE2894","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3319","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4264","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7184","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE8997","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE9604","Site",2,5,0.4,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE216","Site",3,8,0.375,0.188235294117647,1.06804801098279,1.30761171551634,0,0,32
"SITE4260","Site",3,8,0.375,0.188235294117647,1.06804801098279,1.30761171551634,0,0,32
"SITE4314","Site",3,8,0.375,0.188235294117647,1.06804801098279,1.30761171551634,0,0,32
"SITE3081","Site",4,11,0.363636363636364,0.188235294117647,1.06804801098279,1.44001687344706,0,0,32
"SITE9346","Site",4,11,0.363636363636364,0.188235294117647,1.06804801098279,1.44001687344706,0,0,32
"SITE2901","Site",2,4,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE3415","Site",2,4,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE7604","Site",2,4,0.5,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE1748","Site",3,7,0.428571428571429,0.188235294117647,1.06804801098279,1.57400857124482,0,0,32
"SITE5384","Site",3,7,0.428571428571429,0.188235294117647,1.06804801098279,1.57400857124482,0,0,32
"SITE9414","Site",3,7,0.428571428571429,0.188235294117647,1.06804801098279,1.57400857124482,0,0,32
"SITE8799","Site",5,13,0.384615384615385,0.188235294117647,1.06804801098279,1.75270220573667,0,0,32
"SITE2323","Site",3,6,0.5,0.188235294117647,1.06804801098279,1.89034718387197,0,0,32
"SITE9360","Site",4,9,0.444444444444444,0.188235294117647,1.06804801098279,1.90263241779857,0,0,32
"SITE4275","Site",1,1,1,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE5185","Site",1,1,1,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4543","Site",2,3,0.666666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4597","Site",2,3,0.666666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE6991","Site",2,3,0.666666666666667,0.188235294117647,1.06804801098279,NA,NA,NA,32
"SITE4028","Site",2,2,1,0.188235294117647,1.06804801098279,NA,NA,NA,32
