"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE4703","Site",0,2,0,NA,NA
"SITE4744","Site",0,2,0,NA,NA
"SITE4875","Site",0,2,0,NA,NA
"SITE5425","Site",0,2,0,NA,NA
"SITE6068","Site",0,2,0,NA,NA
"SITE6123","Site",0,2,0,NA,NA
"SITE7246","Site",0,2,0,NA,NA
"SITE7543","Site",0,2,0,NA,NA
"SITE7734","Site",0,2,0,NA,NA
"SITE7913","Site",0,2,0,NA,NA
"SITE8084","Site",0,2,0,NA,NA
"SITE8627","Site",0,2,0,NA,NA
"SITE8857","Site",0,2,0,NA,NA
"SITE9147","Site",0,2,0,NA,NA
"SITE9766","Site",0,2,0,NA,NA
"SITE9888","Site",0,2,0,NA,NA
"SITE1273","Site",0,1,0,NA,NA
"SITE2030","Site",0,1,0,NA,NA
"SITE2062","Site",0,1,0,NA,NA
"SITE3759","Site",0,1,0,NA,NA
"SITE4275","Site",0,1,0,NA,NA
"SITE4754","Site",0,1,0,NA,NA
"SITE4976","Site",0,1,0,NA,NA
"SITE5185","Site",0,1,0,NA,NA
"SITE5217","Site",0,1,0,NA,NA
"SITE5289","Site",0,1,0,NA,NA
"SITE6440","Site",0,1,0,NA,NA
"SITE8361","Site",0,1,0,NA,NA
"SITE8616","Site",0,1,0,NA,NA
"SITE9082","Site",0,1,0,NA,NA
