"GroupID","GroupLevel","Numerator","Denominator","Metric"
"28822","Site",6,132,0.0454545454545455
"29060","Site",11,161,0.0683229813664596
"29192","Site",4,91,0.043956043956044
"29254","Site",0,25,0
"30019","Site",2,54,0.037037037037037
"30212","Site",6,105,0.0571428571428571
"30516","Site",2,10,0.2
"30729","Site",14,322,0.0434782608695652
"30776","Site",3,32,0.09375
"30816","Site",2,37,0.0540540540540541
"30995","Site",1,24,0.0416666666666667
"31107","Site",19,415,0.0457831325301205
"32900","Site",3,38,0.0789473684210526
"32913","Site",8,224,0.0357142857142857
"33296","Site",7,271,0.025830258302583
"33617","Site",16,440,0.0363636363636364
"33620","Site",6,194,0.0309278350515464
"33633","Site",1,14,0.0714285714285714
"33824","Site",8,180,0.0444444444444444
"34071","Site",20,316,0.0632911392405063
"34326","Site",0,27,0
"34341","Site",26,557,0.0466786355475763
"34343","Site",1,15,0.0666666666666667
"34355","Site",9,319,0.0282131661442006
"34660","Site",4,162,0.0246913580246914
"34664","Site",4,107,0.0373831775700935
"34694","Site",21,345,0.0608695652173913
"34696","Site",10,283,0.0353356890459364
"34713","Site",23,633,0.0363349131121643
"34869","Site",6,144,0.0416666666666667
"34903","Site",3,73,0.0410958904109589
"35223","Site",5,49,0.102040816326531
"36994","Site",2,20,0.1
"37186","Site",48,808,0.0594059405940594
"37191","Site",2,45,0.0444444444444444
"37702","Site",21,570,0.0368421052631579
"37728","Site",17,436,0.0389908256880734
"37781","Site",4,35,0.114285714285714
"37908","Site",9,194,0.0463917525773196
"37912","Site",2,45,0.0444444444444444
"38166","Site",6,42,0.142857142857143
"38272","Site",12,277,0.0433212996389892
"38404","Site",5,127,0.0393700787401575
"38497","Site",6,190,0.0315789473684211
"38711","Site",10,301,0.0332225913621262
"38758","Site",1,21,0.0476190476190476
"39000","Site",5,90,0.0555555555555556
"39044","Site",4,61,0.0655737704918033
"39048","Site",3,79,0.0379746835443038
