"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE8633","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641,0,0,16
"SITE8788","Site",1,7,0.142857142857143,0.238805970149254,1.06464363394893,-0.577053771206641,0,0,16
"SITE6603","Site",2,11,0.181818181818182,0.238805970149254,1.06464363394893,-0.42964101871079,0,0,16
"SITE7004","Site",2,11,0.181818181818182,0.238805970149254,1.06464363394893,-0.42964101871079,0,0,16
"SITE9360","Site",2,11,0.181818181818182,0.238805970149254,1.06464363394893,-0.42964101871079,0,0,16
"SITE1910","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE3090","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE4264","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE5062","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE6832","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE7096","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE9604","Site",1,6,0.166666666666667,0.238805970149254,1.06464363394893,-0.401675333135666,0,0,16
"SITE216","Site",2,10,0.2,0.238805970149254,1.06464363394893,-0.278949853594728,0,0,16
"SITE9346","Site",3,14,0.214285714285714,0.238805970149254,1.06464363394893,-0.208553079972849,0,0,16
"SITE1934","Site",1,5,0.2,0.238805970149254,1.06464363394893,-0.197247333087827,0,0,16
"SITE2980","Site",1,5,0.2,0.238805970149254,1.06464363394893,-0.197247333087827,0,0,16
"SITE7604","Site",1,5,0.2,0.238805970149254,1.06464363394893,-0.197247333087827,0,0,16
"SITE9395","Site",1,5,0.2,0.238805970149254,1.06464363394893,-0.197247333087827,0,0,16
"SITE9516","Site",1,5,0.2,0.238805970149254,1.06464363394893,-0.197247333087827,0,0,16
"SITE9884","Site",1,5,0.2,0.238805970149254,1.06464363394893,-0.197247333087827,0,0,16
"SITE1750","Site",2,9,0.222222222222222,0.238805970149254,1.06464363394893,-0.113091909016647,0,0,16
"SITE180","Site",2,9,0.222222222222222,0.238805970149254,1.06464363394893,-0.113091909016647,0,0,16
"SITE8517","Site",2,9,0.222222222222222,0.238805970149254,1.06464363394893,-0.113091909016647,0,0,16
"SITE9414","Site",2,9,0.222222222222222,0.238805970149254,1.06464363394893,-0.113091909016647,0,0,16
"SITE9661","Site",2,9,0.222222222222222,0.238805970149254,1.06464363394893,-0.113091909016647,0,0,16
"SITE5033","Site",3,13,0.230769230769231,0.238805970149254,1.06464363394893,-0.0658687093291708,0,0,16
"SITE2354","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE2923","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE3077","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE404","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE4543","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE4597","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE6991","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE9418","Site",1,4,0.25,0.238805970149254,1.06464363394893,0.0508913590574913,0,0,16
"SITE6405","Site",2,8,0.25,0.238805970149254,1.06464363394893,0.071971250186703,0,0,16
"SITE7011","Site",2,8,0.25,0.238805970149254,1.06464363394893,0.071971250186703,0,0,16
"SITE8210","Site",2,8,0.25,0.238805970149254,1.06464363394893,0.071971250186703,0,0,16
"SITE8354","Site",2,8,0.25,0.238805970149254,1.06464363394893,0.071971250186703,0,0,16
"SITE1982","Site",2,7,0.285714285714286,0.238805970149254,1.06464363394893,0.282115177034358,0,0,16
"SITE3319","Site",2,7,0.285714285714286,0.238805970149254,1.06464363394893,0.282115177034358,0,0,16
"SITE7184","Site",2,7,0.285714285714286,0.238805970149254,1.06464363394893,0.282115177034358,0,0,16
"SITE8997","Site",2,7,0.285714285714286,0.238805970149254,1.06464363394893,0.282115177034358,0,0,16
"SITE4155","Site",1,3,0.333333333333333,0.238805970149254,1.06464363394893,0.372173771449401,0,0,16
"SITE4671","Site",1,3,0.333333333333333,0.238805970149254,1.06464363394893,0.372173771449401,0,0,16
"SITE4875","Site",1,3,0.333333333333333,0.238805970149254,1.06464363394893,0.372173771449401,0,0,16
"SITE7543","Site",1,3,0.333333333333333,0.238805970149254,1.06464363394893,0.372173771449401,0,0,16
"SITE8857","Site",1,3,0.333333333333333,0.238805970149254,1.06464363394893,0.372173771449401,0,0,16
"SITE9888","Site",1,3,0.333333333333333,0.238805970149254,1.06464363394893,0.372173771449401,0,0,16
"SITE1748","Site",3,10,0.3,0.238805970149254,1.06464363394893,0.43988246143784,0,0,16
"SITE2986","Site",3,10,0.3,0.238805970149254,1.06464363394893,0.43988246143784,0,0,16
"SITE3289","Site",3,10,0.3,0.238805970149254,1.06464363394893,0.43988246143784,0,0,16
"SITE5611","Site",3,10,0.3,0.238805970149254,1.06464363394893,0.43988246143784,0,0,16
"SITE2901","Site",2,6,0.333333333333333,0.238805970149254,1.06464363394893,0.526333195143287,0,0,16
"SITE3068","Site",2,6,0.333333333333333,0.238805970149254,1.06464363394893,0.526333195143287,0,0,16
"SITE3754","Site",2,6,0.333333333333333,0.238805970149254,1.06464363394893,0.526333195143287,0,0,16
"SITE8764","Site",2,6,0.333333333333333,0.238805970149254,1.06464363394893,0.526333195143287,0,0,16
"SITE759","Site",3,9,0.333333333333333,0.238805970149254,1.06464363394893,0.644623881394889,0,0,16
"SITE4260","Site",4,12,0.333333333333333,0.238805970149254,1.06464363394893,0.744347542898801,0,0,16
"SITE4629","Site",4,12,0.333333333333333,0.238805970149254,1.06464363394893,0.744347542898801,0,0,16
"SITE1841","Site",2,5,0.4,0.238805970149254,1.06464363394893,0.819335075903281,0,0,16
"SITE2883","Site",2,5,0.4,0.238805970149254,1.06464363394893,0.819335075903281,0,0,16
"SITE6155","Site",2,5,0.4,0.238805970149254,1.06464363394893,0.819335075903281,0,0,16
"SITE1257","Site",3,8,0.375,0.238805970149254,1.06464363394893,0.875650210604886,0,0,16
"SITE1786","Site",3,8,0.375,0.238805970149254,1.06464363394893,0.875650210604886,0,0,16
"SITE2373","Site",3,8,0.375,0.238805970149254,1.06464363394893,0.875650210604886,0,0,16
"SITE5384","Site",4,11,0.363636363636364,0.238805970149254,1.06464363394893,0.941118421937922,0,0,16
"SITE5895","Site",5,14,0.357142857142857,0.238805970149254,1.06464363394893,1.0064952989994,0,0,16
"SITE022","Site",3,7,0.428571428571429,0.238805970149254,1.06464363394893,1.14128412527536,0,0,16
"SITE3415","Site",3,7,0.428571428571429,0.238805970149254,1.06464363394893,1.14128412527536,0,0,16
"SITE3938","Site",3,7,0.428571428571429,0.238805970149254,1.06464363394893,1.14128412527536,0,0,16
"SITE2323","Site",4,10,0.4,0.238805970149254,1.06464363394893,1.15871477647041,0,0,16
"SITE9737","Site",4,10,0.4,0.238805970149254,1.06464363394893,1.15871477647041,0,0,16
"SITE4744","Site",2,4,0.5,0.238805970149254,1.06464363394893,1.1874650446748,0,0,16
"SITE7246","Site",2,4,0.5,0.238805970149254,1.06464363394893,1.1874650446748,0,0,16
"SITE9147","Site",2,4,0.5,0.238805970149254,1.06464363394893,1.1874650446748,0,0,16
"SITE8786","Site",5,13,0.384615384615385,0.238805970149254,1.06464363394893,1.19504658354353,0,0,16
"SITE9580","Site",4,9,0.444444444444444,0.238805970149254,1.06464363394893,1.40233967180643,0,0,16
"SITE6410","Site",4,8,0.5,0.238805970149254,1.06464363394893,1.67932917102307,0,0,16
"SITE4275","Site",2,3,0.666666666666667,0.238805970149254,1.06464363394893,1.68457601813939,0,0,16
"SITE4754","Site",2,3,0.666666666666667,0.238805970149254,1.06464363394893,1.68457601813939,0,0,16
"SITE4028","Site",3,5,0.6,0.238805970149254,1.06464363394893,1.83591748489439,0,0,16
"SITE8091","Site",5,10,0.5,0.238805970149254,1.06464363394893,1.87754709150298,0,0,16
"SITE1544","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE1935","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE4424","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE4612","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE4703","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE5425","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE6068","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE6123","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE7734","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE7913","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE8084","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE8627","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE9766","Site",0,2,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE5185","Site",0,1,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE6440","Site",0,1,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE8361","Site",0,1,0,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE1273","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE2030","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE2062","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE3759","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE4976","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE5217","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE8616","Site",1,2,0.5,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE4980","Site",1,1,1,0.238805970149254,1.06464363394893,NA,NA,NA,16
"SITE2657","Site",2,2,1,0.238805970149254,1.06464363394893,NA,NA,NA,16
