"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"6416","Site",16,191,0.0837696335078534,-0.116482413685624,0
"20578","Site",10,120,0.0833333333333333,-0.103722685022156,0
"37728","Site",36,436,0.0825688073394495,-0.235767739053501,0
"39044","Site",5,61,0.0819672131147541,-0.0993891012495041,0
"34","Site",4,49,0.0816326530612245,-0.0946615981713309,0
"27025","Site",4,49,0.0816326530612245,-0.0946615981713309,0
"4354","Site",9,111,0.0810810810810811,-0.156328793102388,0
"30816","Site",3,37,0.0810810810810811,-0.0902564707797532,0
"16996","Site",19,240,0.0791666666666667,-0.300577170108195,0
"257","Site",7,89,0.0786516853932584,-0.194622323088506,0
"5927","Site",13,167,0.0778443113772455,-0.291471763556503,0
"39000","Site",7,90,0.0777777777777778,-0.215478071638966,0
"25616","Site",12,158,0.0759493670886076,-0.340295351498902,0
"39048","Site",6,79,0.0759493670886076,-0.240625150651134,0
"32913","Site",17,224,0.0758928571428571,-0.40719960907314,0
"531","Site",53,699,0.0758226037195994,-0.723747841845829,0
"38272","Site",21,277,0.075812274368231,-0.456014958387795,0
"17187","Site",57,753,0.0756972111553785,-0.759387044125045,0
"4695","Site",16,214,0.0747663551401869,-0.437294394835221,0
"34713","Site",47,633,0.0742496050552923,-0.783084095207281,0
"8995","Site",22,297,0.0740740740740741,-0.543606990090759,0
"38497","Site",14,190,0.0736842105263158,-0.447605822587279,0
"10371","Site",7,95,0.0736842105263158,-0.316505112450048,0
"18777","Site",35,477,0.0733752620545073,-0.725301941270293,0
"12937","Site",22,301,0.0730897009966777,-0.587971129467303,0
"14729","Site",19,266,0.0714285714285714,-0.617320426568727,0
"17808","Site",35,498,0.070281124497992,-0.905712312351602,0
"22677","Site",27,385,0.0701298701298701,-0.803429138276456,0
"33296","Site",15,215,0.0697674418604651,-0.613063669423996,0
"5968","Site",19,277,0.0685920577617329,-0.742504884300103,0
"28676","Site",20,292,0.0684931506849315,-0.766373149143661,0
"33620","Site",13,194,0.0670103092783505,-0.673908296361496,0
"10630","Site",17,255,0.0666666666666667,-0.785709930929048,0
"18260","Site",2,30,0.0666666666666667,-0.2694962829735,0
"26880","Site",21,324,0.0648148148148148,-0.965124204218663,0
"534","Site",13,202,0.0643564356435644,-0.777586851928006,0
"10624","Site",7,110,0.0636363636363636,-0.591816854096316,0
"24917","Site",4,63,0.0634920634920635,-0.450610167595723,0
"6530","Site",14,223,0.062780269058296,-0.873121101492197,0
"34869","Site",9,144,0.0625,-0.709640339586088,0
"13139","Site",7,113,0.0619469026548673,-0.64264885065444,0
"14105","Site",8,135,0.0592592592592593,-0.776876137217537,0
"12407","Site",3,52,0.0576923076923077,-0.509093573866421,0
"14164","Site",6,116,0.0517241379310345,-0.913616028777477,0
"17731","Site",2,52,0.0384615384615385,-0.839704781655228,0
"16725","Site",1,35,0.0285714285714286,-0.828398060970434,0
"21129","Site",1,36,0.0277777777777778,-0.851501695595387,0
"24680","Site",6,11,0.545454545454545,NA,NA
"25664","Site",1,2,0.5,NA,NA
"21015","Site",2,4,0.5,NA,NA
"17938","Site",3,6,0.5,NA,NA
"30516","Site",5,10,0.5,NA,NA
"8240","Site",2,5,0.4,NA,NA
"18806","Site",2,6,0.333333333333333,NA,NA
"6209","Site",6,23,0.260869565217391,NA,NA
"18179","Site",4,17,0.235294117647059,NA,NA
"24867","Site",4,19,0.210526315789474,NA,NA
"36994","Site",4,20,0.2,NA,NA
"18244","Site",1,6,0.166666666666667,NA,NA
"17444","Site",4,24,0.166666666666667,NA,NA
"38758","Site",3,21,0.142857142857143,NA,NA
"34343","Site",2,15,0.133333333333333,NA,NA
"30995","Site",3,24,0.125,NA,NA
"18549","Site",3,28,0.107142857142857,NA,NA
"16424","Site",2,24,0.0833333333333333,NA,NA
"29254","Site",2,25,0.08,NA,NA
"17013","Site",2,28,0.0714285714285714,NA,NA
"33633","Site",1,14,0.0714285714285714,NA,NA
"34326","Site",1,27,0.037037037037037,NA,NA
"14169","Site",1,28,0.0357142857142857,NA,NA
"6453","Site",0,26,0,NA,NA
"4723","Site",0,21,0,NA,NA
"20869","Site",0,10,0,NA,NA
"8290","Site",0,4,0,NA,NA
