"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE5611","Site",2,6,0.333333333333333,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8420","Site",2,6,0.333333333333333,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8633","Site",2,6,0.333333333333333,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8799","Site",4,13,0.307692307692308,0.228947368421053,1.10031361208247,0.644208195954318,0,0,32
"SITE6603","Site",3,9,0.333333333333333,0.228947368421053,1.10031361208247,0.710551044287676,0,0,32
"SITE9360","Site",3,9,0.333333333333333,0.228947368421053,1.10031361208247,0.710551044287676,0,0,32
"SITE4590","Site",4,12,0.333333333333333,0.228947368421053,1.10031361208247,0.820473673384919,0,0,32
"SITE1982","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE2894","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE4264","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE7184","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8997","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE9580","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE9604","Site",2,5,0.4,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE1544","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE4424","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE4671","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE5425","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE6068","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE7734","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE7913","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8084","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8857","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE9147","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE9766","Site",1,2,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE213","Site",4,11,0.363636363636364,0.228947368421053,1.10031361208247,1.01358546239225,0,0,32
"SITE1748","Site",3,7,0.428571428571429,0.228947368421053,1.10031361208247,1.1983779838755,0,0,32
"SITE5384","Site",3,7,0.428571428571429,0.228947368421053,1.10031361208247,1.1983779838755,0,0,32
"SITE9414","Site",3,7,0.428571428571429,0.228947368421053,1.10031361208247,1.1983779838755,0,0,32
"SITE2901","Site",2,4,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE3415","Site",2,4,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE7604","Site",2,4,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE8764","Site",2,4,0.5,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE7011","Site",3,6,0.5,0.228947368421053,1.10031361208247,1.50647236936784,0,0,32
"SITE8210","Site",3,6,0.5,0.228947368421053,1.10031361208247,1.50647236936784,0,0,32
"SITE9346","Site",5,11,0.454545454545455,0.228947368421053,1.10031361208247,1.69771064127156,0,0,32
"SITE3077","Site",2,3,0.666666666666667,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE4543","Site",2,3,0.666666666666667,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE4597","Site",2,3,0.666666666666667,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE4260","Site",4,8,0.5,0.228947368421053,1.10031361208247,1.73952445596252,0,0,32
"SITE4275","Site",1,1,1,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE5185","Site",1,1,1,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE1786","Site",3,5,0.6,0.228947368421053,1.10031361208247,1.88257564326059,0,0,32
"SITE1233","Site",4,6,0.666666666666667,0.228947368421053,1.10031361208247,2.43278224050017,1,16,32
"SITE4028","Site",2,2,1,0.228947368421053,1.10031361208247,NA,NA,NA,32
"SITE6991","Site",3,3,1,0.228947368421053,1.10031361208247,3.03023680212329,2,32,32
"SITE4314","Site",6,8,0.75,0.228947368421053,1.10031361208247,3.34394021631629,2,32,32
