"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE4264","Site",2,5,0.4,NA,NA
"SITE7184","Site",2,5,0.4,NA,NA
"SITE8997","Site",2,5,0.4,NA,NA
"SITE9580","Site",2,5,0.4,NA,NA
"SITE9604","Site",2,5,0.4,NA,NA
"SITE2354","Site",1,3,0.333333333333333,NA,NA
"SITE2883","Site",1,3,0.333333333333333,NA,NA
"SITE404","Site",1,3,0.333333333333333,NA,NA
"SITE7838","Site",1,3,0.333333333333333,NA,NA
"SITE9418","Site",1,3,0.333333333333333,NA,NA
"SITE2323","Site",2,6,0.333333333333333,NA,NA
"SITE3839","Site",2,6,0.333333333333333,NA,NA
"SITE5611","Site",2,6,0.333333333333333,NA,NA
"SITE8420","Site",2,6,0.333333333333333,NA,NA
"SITE8633","Site",2,6,0.333333333333333,NA,NA
"SITE1750","Site",2,7,0.285714285714286,NA,NA
"SITE4874","Site",2,7,0.285714285714286,NA,NA
"SITE022","Site",1,4,0.25,NA,NA
"SITE1102","Site",1,4,0.25,NA,NA
"SITE2980","Site",1,4,0.25,NA,NA
"SITE3754","Site",1,4,0.25,NA,NA
"SITE9516","Site",1,4,0.25,NA,NA
"SITE216","Site",2,8,0.25,NA,NA
"SITE4072","Site",2,9,0.222222222222222,NA,NA
"SITE5895","Site",2,9,0.222222222222222,NA,NA
"SITE8351","Site",2,9,0.222222222222222,NA,NA
"SITE5033","Site",2,10,0.2,NA,NA
"SITE1257","Site",1,5,0.2,NA,NA
"SITE1910","Site",1,5,0.2,NA,NA
"SITE3090","Site",1,5,0.2,NA,NA
"SITE3319","Site",1,5,0.2,NA,NA
"SITE3719","Site",1,5,0.2,NA,NA
"SITE5062","Site",1,5,0.2,NA,NA
"SITE6184","Site",1,5,0.2,NA,NA
"SITE6832","Site",1,5,0.2,NA,NA
"SITE8835","Site",1,5,0.2,NA,NA
"SITE3081","Site",2,11,0.181818181818182,NA,NA
"SITE4485","Site",2,11,0.181818181818182,NA,NA
"SITE759","Site",1,6,0.166666666666667,NA,NA
"SITE8354","Site",1,6,0.166666666666667,NA,NA
"SITE9737","Site",1,6,0.166666666666667,NA,NA
"SITE2192","Site",2,14,0.142857142857143,NA,NA
"SITE4323","Site",2,14,0.142857142857143,NA,NA
"SITE180","Site",1,7,0.142857142857143,NA,NA
"SITE3289","Site",1,7,0.142857142857143,NA,NA
"SITE3353","Site",1,7,0.142857142857143,NA,NA
"SITE3909","Site",1,7,0.142857142857143,NA,NA
"SITE4629","Site",1,7,0.142857142857143,NA,NA
"SITE7809","Site",1,7,0.142857142857143,NA,NA
"SITE8768","Site",1,7,0.142857142857143,NA,NA
"SITE9661","Site",1,7,0.142857142857143,NA,NA
"SITE8786","Site",1,8,0.125,NA,NA
"SITE7004","Site",1,9,0.111111111111111,NA,NA
"SITE2532","Site",1,11,0.0909090909090909,NA,NA
"SITE958","Site",1,11,0.0909090909090909,NA,NA
"SITE8625","Site",1,12,0.0833333333333333,NA,NA
"SITE7983","Site",0,13,0,NA,NA
"SITE4959","Site",0,11,0,NA,NA
"SITE1727","Site",0,7,0,NA,NA
"SITE2986","Site",0,7,0,NA,NA
"SITE3989","Site",0,7,0,NA,NA
"SITE6900","Site",0,7,0,NA,NA
"SITE6405","Site",0,6,0,NA,NA
"SITE8517","Site",0,6,0,NA,NA
"SITE8788","Site",0,6,0,NA,NA
"SITE2373","Site",0,5,0,NA,NA
"SITE6384","Site",0,5,0,NA,NA
"SITE7096","Site",0,5,0,NA,NA
"SITE8091","Site",0,5,0,NA,NA
"SITE1934","Site",0,4,0,NA,NA
"SITE3068","Site",0,4,0,NA,NA
"SITE3938","Site",0,4,0,NA,NA
"SITE6410","Site",0,4,0,NA,NA
"SITE7208","Site",0,4,0,NA,NA
"SITE7860","Site",0,4,0,NA,NA
"SITE9395","Site",0,4,0,NA,NA
"SITE9858","Site",0,4,0,NA,NA
"SITE9884","Site",0,4,0,NA,NA
"SITE1841","Site",0,3,0,NA,NA
"SITE2923","Site",0,3,0,NA,NA
"SITE3871","Site",0,3,0,NA,NA
"SITE6155","Site",0,3,0,NA,NA
"SITE6572","Site",0,3,0,NA,NA
"SITE101","Site",0,2,0,NA,NA
"SITE1935","Site",0,2,0,NA,NA
"SITE4155","Site",0,2,0,NA,NA
"SITE4612","Site",0,2,0,NA,NA
"SITE4703","Site",0,2,0,NA,NA
"SITE4744","Site",0,2,0,NA,NA
"SITE4875","Site",0,2,0,NA,NA
"SITE6123","Site",0,2,0,NA,NA
"SITE7246","Site",0,2,0,NA,NA
"SITE7543","Site",0,2,0,NA,NA
"SITE8627","Site",0,2,0,NA,NA
"SITE9888","Site",0,2,0,NA,NA
"SITE1273","Site",0,1,0,NA,NA
"SITE2030","Site",0,1,0,NA,NA
"SITE2062","Site",0,1,0,NA,NA
"SITE3759","Site",0,1,0,NA,NA
"SITE4754","Site",0,1,0,NA,NA
"SITE4976","Site",0,1,0,NA,NA
"SITE5217","Site",0,1,0,NA,NA
"SITE5289","Site",0,1,0,NA,NA
"SITE6440","Site",0,1,0,NA,NA
"SITE8361","Site",0,1,0,NA,NA
"SITE8616","Site",0,1,0,NA,NA
"SITE9082","Site",0,1,0,NA,NA
