"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE6410","Site",658,3000,0.219333333333333,-0.089352245004114,0
"SITE8420","Site",658,3000,0.219333333333333,-0.089352245004114,0
"SITE9661","Site",658,3000,0.219333333333333,-0.089352245004114,0
"SITE8786","Site",1692,8000,0.2115,-0.262032924137471,0
"SITE7004","Site",846,4000,0.2115,-0.185285257551746,0
"SITE9604","Site",846,4000,0.2115,-0.185285257551746,0
"SITE4264","Site",1034,5000,0.2068,-0.262236393521973,0
"SITE4314","Site",1034,5000,0.2068,-0.262236393521973,0
"SITE7096","Site",1034,5000,0.2068,-0.262236393521973,0
"SITE7184","Site",1034,5000,0.2068,-0.262236393521973,0
"SITE3081","Site",1974,10000,0.1974,-0.526651362085315,0
"SITE7983","Site",2350,12000,0.195833333333333,-0.605361459902872,0
"SITE8764","Site",752,4000,0.188,-0.431615773972049,0
"SITE8835","Site",752,4000,0.188,-0.431615773972049,0
"SITE1544","Site",376,2000,0.188,-0.305198440642716,0
"SITE5425","Site",376,2000,0.188,-0.305198440642716,0
"SITE6572","Site",376,2000,0.188,-0.305198440642716,0
"SITE7208","Site",376,2000,0.188,-0.305198440642716,0
"SITE8857","Site",376,2000,0.188,-0.305198440642716,0
"SITE5289","Site",188,1000,0.188,-0.215807886986024,0
"SITE9414","Site",1034,6000,0.172333333333333,-0.729747230019317,0
"SITE1727","Site",846,5000,0.1692,-0.702885817240713,0
"SITE1786","Site",846,5000,0.1692,-0.702885817240713,0
"SITE2373","Site",846,5000,0.1692,-0.702885817240713,0
"SITE3068","Site",658,4000,0.1645,-0.677946290392352,0
"SITE3319","Site",658,4000,0.1645,-0.677946290392352,0
"SITE3938","Site",658,4000,0.1645,-0.677946290392352,0
"SITE8210","Site",658,4000,0.1645,-0.677946290392352,0
"SITE2883","Site",470,3000,0.156666666666667,-0.658228204863639,0
"SITE7604","Site",470,3000,0.156666666666667,-0.658228204863639,0
"SITE216","Site",752,5000,0.1504,-0.923210529100083,0
"SITE6384","Site",658,5000,0.1316,-1.14353524095945,0
"SITE2980","Site",376,3000,0.125333333333333,-0.942666184793402,0
"SITE3719","Site",376,3000,0.125333333333333,-0.942666184793402,0
"SITE3754","Site",376,3000,0.125333333333333,-0.942666184793402,0
"SITE4260","Site",376,3000,0.125333333333333,-0.942666184793402,0
"SITE4072","Site",470,4000,0.1175,-1.17060732323296,0
"SITE5062","Site",470,4000,0.1175,-1.17060732323296,0
"SITE6832","Site",564,5000,0.1128,-1.36385995281882,0
"SITE3839","Site",564,6000,0.094,-1.73538735219601,0
"SITE1233","Site",470,5000,0.094,-1.58418466467819,0
"SITE1748","Site",470,5000,0.094,-1.58418466467819,0
"SITE022","Site",376,4000,0.094,-1.41693783965326,0
"SITE1934","Site",376,4000,0.094,-1.41693783965326,0
"SITE3353","Site",376,4000,0.094,-1.41693783965326,0
"SITE8768","Site",376,4000,0.094,-1.41693783965326,0
"SITE8997","Site",376,4000,0.094,-1.41693783965326,0
"SITE2354","Site",282,3000,0.094,-1.22710416472317,0
"SITE3415","Site",282,3000,0.094,-1.22710416472317,0
"SITE6184","Site",282,3000,0.094,-1.22710416472317,0
"SITE9395","Site",282,3000,0.094,-1.22710416472317,0
"SITE9516","Site",282,3000,0.094,-1.22710416472317,0
"SITE1102","Site",188,2000,0.094,-1.00192635493864,0
"SITE1935","Site",188,2000,0.094,-1.00192635493864,0
"SITE3077","Site",188,2000,0.094,-1.00192635493864,0
"SITE3871","Site",188,2000,0.094,-1.00192635493864,0
"SITE4424","Site",188,2000,0.094,-1.00192635493864,0
"SITE4543","Site",188,2000,0.094,-1.00192635493864,0
"SITE4671","Site",188,2000,0.094,-1.00192635493864,0
"SITE4875","Site",188,2000,0.094,-1.00192635493864,0
"SITE5611","Site",188,2000,0.094,-1.00192635493864,0
"SITE6123","Site",188,2000,0.094,-1.00192635493864,0
"SITE6155","Site",188,2000,0.094,-1.00192635493864,0
"SITE7543","Site",188,2000,0.094,-1.00192635493864,0
"SITE7860","Site",188,2000,0.094,-1.00192635493864,0
"SITE9858","Site",188,2000,0.094,-1.00192635493864,0
"SITE9884","Site",188,2000,0.094,-1.00192635493864,0
"SITE1273","Site",94,1000,0.094,-0.70846891982663,0
"SITE1841","Site",94,1000,0.094,-0.70846891982663,0
"SITE2030","Site",94,1000,0.094,-0.70846891982663,0
"SITE2894","Site",94,1000,0.094,-0.70846891982663,0
"SITE2923","Site",94,1000,0.094,-0.70846891982663,0
"SITE3759","Site",94,1000,0.094,-0.70846891982663,0
"SITE4028","Site",94,1000,0.094,-0.70846891982663,0
"SITE4612","Site",94,1000,0.094,-0.70846891982663,0
"SITE4703","Site",94,1000,0.094,-0.70846891982663,0
"SITE4744","Site",94,1000,0.094,-0.70846891982663,0
"SITE4976","Site",94,1000,0.094,-0.70846891982663,0
"SITE5217","Site",94,1000,0.094,-0.70846891982663,0
"SITE6068","Site",94,1000,0.094,-0.70846891982663,0
"SITE6440","Site",94,1000,0.094,-0.70846891982663,0
"SITE6991","Site",94,1000,0.094,-0.70846891982663,0
"SITE7838","Site",94,1000,0.094,-0.70846891982663,0
"SITE8361","Site",94,1000,0.094,-0.70846891982663,0
"SITE8616","Site",94,1000,0.094,-0.70846891982663,0
"SITE8627","Site",94,1000,0.094,-0.70846891982663,0
"SITE9082","Site",94,1000,0.094,-0.70846891982663,0
"SITE9147","Site",94,1000,0.094,-0.70846891982663,0
"SITE9418","Site",94,1000,0.094,-0.70846891982663,0
"SITE9888","Site",94,1000,0.094,-0.70846891982663,0
