"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE9360","Site",16,436,0.036697247706422,0.0437669324989507,1.59771179294533,-0.558240087917677,0,0,16
"SITE8799","Site",24,633,0.037914691943128,0.0437669324989507,1.59771179294533,-0.55680323451947,0,0,16
"SITE4323","Site",29,753,0.0385126162018592,0.0437669324989507,1.59771179294533,-0.545244666176804,0,0,16
"SITE2373","Site",5,155,0.032258064516129,0.0437669324989507,1.59771179294533,-0.541846387701065,0,0,16
"SITE8857","Site",2,73,0.0273972602739726,0.0437669324989507,1.59771179294533,-0.528906785257549,0,0,16
"SITE2986","Site",9,255,0.0352941176470588,0.0437669324989507,1.59771179294533,-0.511653007806708,0,0,16
"SITE216","Site",7,202,0.0346534653465347,0.0437669324989507,1.59771179294533,-0.489820595897148,0,0,16
"SITE5384","Site",15,399,0.037593984962406,0.0437669324989507,1.59771179294533,-0.466290705469226,0,0,16
"SITE2883","Site",3,95,0.0315789473684211,0.0437669324989507,1.59771179294533,-0.44923278479634,0,0,16
"SITE6405","Site",13,338,0.0384615384615385,0.0437669324989507,1.59771179294533,-0.368853339755999,0,0,16
"SITE101","Site",3,89,0.0337078651685393,0.0437669324989507,1.59771179294533,-0.358864454342034,0,0,16
"SITE4155","Site",1,35,0.0285714285714286,0.0437669324989507,1.59771179294533,-0.339959243627142,0,0,16
"SITE5425","Site",2,61,0.0327868852459016,0.0437669324989507,1.59771179294533,-0.32429992753284,0,0,16
"SITE9884","Site",2,61,0.0327868852459016,0.0437669324989507,1.59771179294533,-0.32429992753284,0,0,16
"SITE3938","Site",5,137,0.0364963503649635,0.0437669324989507,1.59771179294533,-0.321815674708562,0,0,16
"SITE759","Site",11,277,0.0397111913357401,0.0437669324989507,1.59771179294533,-0.255262983025644,0,0,16
"SITE9580","Site",11,277,0.0397111913357401,0.0437669324989507,1.59771179294533,-0.255262983025644,0,0,16
"SITE7604","Site",4,105,0.0380952380952381,0.0437669324989507,1.59771179294533,-0.219778496035529,0,0,16
"SITE2923","Site",1,30,0.0333333333333333,0.0437669324989507,1.59771179294533,-0.216108824222841,0,0,16
"SITE3081","Site",18,435,0.0413793103448276,0.0437669324989507,1.59771179294533,-0.188316317677157,0,0,16
"SITE2354","Site",2,53,0.0377358490566038,0.0437669324989507,1.59771179294533,-0.166039339440945,0,0,16
"SITE4264","Site",10,240,0.0416666666666667,0.0437669324989507,1.59771179294533,-0.123043198783138,0,0,16
"SITE8835","Site",6,144,0.0416666666666667,0.0437669324989507,1.59771179294533,-0.0953088519502365,0,0,16
"SITE8788","Site",12,283,0.0424028268551237,0.0437669324989507,1.59771179294533,-0.0867798606748611,0,0,16
"SITE9661","Site",8,190,0.0421052631578947,0.0437669324989507,1.59771179294533,-0.0866162011588695,0,0,16
"SITE022","Site",2,49,0.0408163265306122,0.0437669324989507,1.59771179294533,-0.0781064648079261,0,0,16
"SITE3839","Site",3,72,0.0416666666666667,0.0437669324989507,1.59771179294533,-0.0673935355211169,0,0,16
"SITE3415","Site",5,118,0.0423728813559322,0.0437669324989507,1.59771179294533,-0.0572660773452268,0,0,16
"SITE4485","Site",25,576,0.0434027777777778,0.0437669324989507,1.59771179294533,-0.033050262375123,0,0,16
"SITE3754","Site",5,116,0.0431034482758621,0.0437669324989507,1.59771179294533,-0.0270232338756488,0,0,16
"SITE7184","Site",7,161,0.0434782608695652,0.0437669324989507,1.59771179294533,-0.0138514349430637,0,0,16
"SITE7011","Site",14,321,0.043613707165109,0.0437669324989507,1.59771179294533,-0.0103815169518892,0,0,16
"SITE7208","Site",4,91,0.043956043956044,0.0437669324989507,1.59771179294533,0.00682207142490073,0,0,16
"SITE9147","Site",2,45,0.0444444444444444,0.0437669324989507,1.59771179294533,0.0171870341037332,0,0,16
"SITE9418","Site",2,45,0.0444444444444444,0.0437669324989507,1.59771179294533,0.0171870341037332,0,0,16
"SITE8420","Site",8,180,0.0444444444444444,0.0437669324989507,1.59771179294533,0.0343740682074664,0,0,16
"SITE4671","Site",2,43,0.0465116279069767,0.0437669324989507,1.59771179294533,0.0680622196941211,0,0,16
"SITE7096","Site",6,132,0.0454545454545455,0.0437669324989507,1.59771179294533,0.0733225467877246,0,0,16
"SITE3989","Site",12,266,0.0451127819548872,0.0437669324989507,1.59771179294533,0.0830070589677074,0,0,16
"SITE6155","Site",3,63,0.0476190476190476,0.0437669324989507,1.59771179294533,0.115623804997774,0,0,16
"SITE9414","Site",9,194,0.0463917525773196,0.0437669324989507,1.59771179294533,0.138254135035131,0,0,16
"SITE2532","Site",19,417,0.0455635491606715,0.0437669324989507,1.59771179294533,0.138739835576868,0,0,16
"SITE6900","Site",15,324,0.0462962962962963,0.0437669324989507,1.59771179294533,0.172171605125345,0,0,16
"SITE1727","Site",8,167,0.0479041916167665,0.0437669324989507,1.59771179294533,0.202184883590061,0,0,16
"SITE8517","Site",15,316,0.0474683544303797,0.0437669324989507,1.59771179294533,0.248822620850613,0,0,16
"SITE4314","Site",11,228,0.0482456140350877,0.0437669324989507,1.59771179294533,0.255738039089835,0,0,16
"SITE5289","Site",2,36,0.0555555555555556,0.0437669324989507,1.59771179294533,0.267480457075582,0,0,16
"SITE8764","Site",8,162,0.0493827160493827,0.0437669324989507,1.59771179294533,0.270299718040957,0,0,16
"SITE3319","Site",7,138,0.0507246376811594,0.0437669324989507,1.59771179294533,0.309088815839183,0,0,16
"SITE1982","Site",11,223,0.0493273542600897,0.0437669324989507,1.59771179294533,0.314005959672384,0,0,16
"SITE2170","Site",19,396,0.047979797979798,0.0437669324989507,1.59771179294533,0.317031861000631,0,0,16
"SITE404","Site",5,93,0.0537634408602151,0.0437669324989507,1.59771179294533,0.36455875536166,0,0,16
"SITE4543","Site",3,52,0.0576923076923077,0.0437669324989507,1.59771179294533,0.379739961545398,0,0,16
"SITE7838","Site",2,32,0.0625,0.0437669324989507,1.59771179294533,0.400739001906414,0,0,16
"SITE6384","Site",7,130,0.0538461538461538,0.0437669324989507,1.59771179294533,0.434586652728306,0,0,16
"SITE3090","Site",11,212,0.0518867924528302,0.0437669324989507,1.59771179294533,0.44708921572158,0,0,16
"SITE1910","Site",10,191,0.0523560209424084,0.0437669324989507,1.59771179294533,0.448891604930875,0,0,16
"SITE2192","Site",35,725,0.0482758620689655,0.0437669324989507,1.59771179294533,0.459113623426246,0,0,16
"SITE6991","Site",3,49,0.0612244897959184,0.0437669324989507,1.59771179294533,0.462124763278988,0,0,16
"SITE4597","Site",3,47,0.0638297872340425,0.0437669324989507,1.59771179294533,0.520138957183372,0,0,16
"SITE7983","Site",21,413,0.0508474576271186,0.0437669324989507,1.59771179294533,0.544149480924509,0,0,16
"SITE5033","Site",18,349,0.0515759312320917,0.0437669324989507,1.59771179294533,0.551678159409232,0,0,16
"SITE3068","Site",6,102,0.0588235294117647,0.0437669324989507,1.59771179294533,0.575048711588587,0,0,16
"SITE1786","Site",8,141,0.0567375886524823,0.0437669324989507,1.59771179294533,0.58243736425003,0,0,16
"SITE5895","Site",20,385,0.051948051948052,0.0437669324989507,1.59771179294533,0.607044912040539,0,0,16
"SITE9346","Site",29,570,0.0508771929824561,0.0437669324989507,1.59771179294533,0.641949203263224,0,0,16
"SITE8633","Site",17,319,0.0532915360501567,0.0437669324989507,1.59771179294533,0.643309514054265,0,0,16
"SITE9888","Site",5,79,0.0632911392405063,0.0437669324989507,1.59771179294533,0.656242976545427,0,0,16
"SITE180","Site",14,253,0.0553359683794466,0.0437669324989507,1.59771179294533,0.695881279936599,0,0,16
"SITE4590","Site",26,498,0.0522088353413655,0.0437669324989507,1.59771179294533,0.712414492997025,0,0,16
"SITE4874","Site",10,171,0.0584795321637427,0.0437669324989507,1.59771179294533,0.727553941808845,0,0,16
"SITE4072","Site",9,149,0.0604026845637584,0.0437669324989507,1.59771179294533,0.767915260638106,0,0,16
"SITE1102","Site",7,111,0.0630630630630631,0.0437669324989507,1.59771179294533,0.76879304088862,0,0,16
"SITE8091","Site",13,224,0.0580357142857143,0.0437669324989507,1.59771179294533,0.807585719046442,0,0,16
"SITE4260","Site",12,203,0.0591133004926108,0.0437669324989507,1.59771179294533,0.82685879840116,0,0,16
"SITE7860","Site",3,37,0.0810810810810811,0.0437669324989507,1.59771179294533,0.858325714213174,0,0,16
"SITE1233","Site",7,106,0.0660377358490566,0.0437669324989507,1.59771179294533,0.867094718189063,0,0,16
"SITE1750","Site",16,277,0.0577617328519856,0.0437669324989507,1.59771179294533,0.88081421895674,0,0,16
"SITE8625","Site",30,557,0.0538599640933573,0.0437669324989507,1.59771179294533,0.900797050154679,0,0,16
"SITE3077","Site",4,52,0.0769230769230769,0.0437669324989507,1.59771179294533,0.904156105942311,0,0,16
"SITE2901","Site",11,178,0.0617977528089888,0.0437669324989507,1.59771179294533,0.909710508542902,0,0,16
"SITE213","Site",37,699,0.0529327610872675,0.0437669324989507,1.59771179294533,0.916406253327972,0,0,16
"SITE9395","Site",3,35,0.0857142857142857,0.0437669324989507,1.59771179294533,0.938461175046486,0,0,16
"SITE4629","Site",21,344,0.061046511627907,0.0437669324989507,1.59771179294533,1.21196507952823,0,0,16
"SITE9516","Site",4,42,0.0952380952380952,0.0437669324989507,1.59771179294533,1.26143927692578,0,0,16
"SITE2894","Site",4,39,0.102564102564103,0.0437669324989507,1.59771179294533,1.38856576100274,0,0,16
"SITE9604","Site",10,127,0.078740157480315,0.0437669324989507,1.59771179294533,1.49044264136769,0,0,16
"SITE8997","Site",5,49,0.102040816326531,0.0437669324989507,1.59771179294533,1.54258721945282,0,0,16
"SITE2323","Site",21,297,0.0707070707070707,0.0437669324989507,1.59771179294533,1.75572207272175,0,0,16
"SITE1748","Site",11,125,0.088,0.0437669324989507,1.59771179294533,1.87016441729597,0,0,16
"SITE4875","Site",0,28,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4424","Site",0,24,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE1273","Site",0,21,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE9766","Site",0,21,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE6123","Site",0,19,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE8627","Site",0,15,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE8361","Site",0,14,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE5185","Site",0,10,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE7734","Site",0,10,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE2030","Site",0,5,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE2062","Site",0,4,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE5217","Site",0,4,0,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4275","Site",1,28,0.0357142857142857,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE8616","Site",1,27,0.037037037037037,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE7246","Site",1,25,0.04,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4028","Site",1,24,0.0416666666666667,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE7913","Site",1,24,0.0416666666666667,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE1841","Site",1,23,0.0434782608695652,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE3759","Site",2,28,0.0714285714285714,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE6068","Site",1,11,0.0909090909090909,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE9082","Site",2,20,0.1,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4612","Site",1,6,0.166666666666667,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4744","Site",1,6,0.166666666666667,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4976","Site",1,6,0.166666666666667,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE4703","Site",2,17,0.117647058823529,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE1935","Site",4,26,0.153846153846154,0.0437669324989507,1.59771179294533,NA,NA,NA,16
"SITE6440","Site",3,2,1.5,0.0437669324989507,1.59771179294533,NA,NA,NA,16
