"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE5289","Site",4,36,0.111111111111111,0.45344524256054,0
"SITE7096","Site",17,160,0.10625,0.826714751877639,0
"SITE3081","Site",64,603,0.106135986733002,1.59903935380335,0
"SITE6603","Site",60,579,0.103626943005181,1.44000638515663,0
"SITE4072","Site",18,177,0.101694915254237,0.74215854820781,0
"SITE7184","Site",22,217,0.101382488479263,0.812077615581053,0
"SITE213","Site",101,1006,0.100397614314115,1.68285130410535,0
"SITE9346","Site",79,794,0.0994962216624685,1.44167204665636,0
"SITE1102","Site",11,111,0.0990990990990991,0.530242472531565,0
"SITE1748","Site",12,125,0.096,0.489866223077037,0
"SITE9516","Site",4,42,0.0952380952380952,0.273575789338232,0
"SITE1786","Site",16,169,0.0946745562130177,0.533380414695129,0
"SITE7543","Site",3,32,0.09375,0.221104424875612,0
"SITE5062","Site",11,120,0.0916666666666667,0.380202027799444,0
"SITE1982","Site",28,307,0.0912052117263844,0.591132106854117,0
"SITE3938","Site",15,165,0.0909090909090909,0.425374115077365,0
"SITE9147","Site",4,45,0.0888888888888889,0.193662105905797,0
"SITE2192","Site",89,1005,0.0885572139303483,0.893112569326304,0
"SITE9737","Site",38,441,0.0861678004535147,0.486160320071539,0
"SITE3989","Site",30,350,0.0857142857142857,0.415274074283466,0
"SITE4260","Site",22,259,0.0849420849420849,0.331113430263533,0
"SITE6184","Site",5,59,0.0847457627118644,0.154865526214108,0
"SITE3754","Site",12,144,0.0833333333333333,0.206319012190856,0
"SITE8351","Site",48,580,0.0827586206896552,0.3849786693792,0
"SITE5033","Site",38,461,0.0824295010845987,0.328368671630112,0
"SITE9884","Site",5,61,0.0819672131147541,0.111858836783756,0
"SITE1910","Site",20,247,0.0809716599190283,0.192204633211543,0
"SITE8799","Site",69,857,0.0805134189031505,0.32982467272659,0
"SITE3289","Site",33,413,0.0799031476997579,0.202898457804278,0
"SITE5425","Site",7,89,0.0786516853932584,0.0693752711703865,0
"SITE7011","Site",34,433,0.0785219399538106,0.147347650255958,0
"SITE7208","Site",7,91,0.0769230769230769,0.0354934323190107,0
"SITE4590","Site",51,666,0.0765765765765766,0.077226805162788,0
"SITE6410","Site",16,214,0.0747663551401869,-0.0118798609800391,0
"SITE1544","Site",8,107,0.0747663551401869,-0.00840033025853908,0
"SITE958","Site",49,665,0.0736842105263158,-0.0795921067696238,0
"SITE5895","Site",36,497,0.0724346076458753,-0.127357350193168,0
"SITE1257","Site",21,298,0.0704697986577181,-0.169903151210688,0
"SITE3415","Site",12,174,0.0689655172413793,-0.171531839993916,0
"SITE6900","Site",30,436,0.0688073394495413,-0.278468861894868,0
"SITE9360","Site",39,576,0.0677083333333333,-0.37550488266479,0
"SITE4959","Site",43,645,0.0666666666666667,-0.452961017089658,0
"SITE3909","Site",34,516,0.0658914728682171,-0.442149777445205,0
"SITE6832","Site",8,122,0.0655737704918033,-0.222368281696196,0
"SITE6405","Site",29,450,0.0644444444444444,-0.477420095145515,0
"SITE8835","Site",11,172,0.063953488372093,-0.308693367048955,0
"SITE6384","Site",10,158,0.0632911392405063,-0.313361687323629,0
"SITE9661","Site",17,274,0.062043795620438,-0.456054788739822,0
"SITE3319","Site",12,194,0.0618556701030928,-0.389251979959764,0
"SITE9142","Site",69,1116,0.0618279569892473,-0.935548390118434,0
"SITE2532","Site",36,583,0.0617495711835334,-0.680167343097329,0
"SITE1727","Site",12,195,0.0615384615384615,-0.399563622099768,0
"SITE3719","Site",10,163,0.0613496932515337,-0.370375937173441,0
"SITE759","Site",22,361,0.0609418282548476,-0.567478663253492,0
"SITE8625","Site",49,809,0.0605686032138443,-0.871824312730776,0
"SITE4323","Site",59,977,0.060388945752303,-0.969882780568721,0
"SITE4485","Site",48,800,0.06,-0.900762174441918,0
"SITE9414","Site",15,250,0.06,-0.503541363403163,0
"SITE216","Site",15,258,0.0581395348837209,-0.574341154708356,0
"SITE9395","Site",2,35,0.0571428571428571,-0.223933383857671,0
"SITE3090","Site",15,268,0.0559701492537313,-0.660007053656333,0
"SITE9858","Site",5,90,0.0555555555555556,-0.390740878769838,0
"SITE2323","Site",21,381,0.0551181102362205,-0.821897611677489,0
"SITE2980","Site",9,166,0.0542168674698795,-0.566916386141714,0
"SITE8764","Site",13,246,0.0528455284552846,-0.735337523045788,0
"SITE7604","Site",8,161,0.0496894409937888,-0.679049562024447,0
"SITE404","Site",5,121,0.0413223140495868,-0.782121053569223,0
"SITE101","Site",4,117,0.0341880341880342,-0.931272064435252,0
"SITE4754","Site",1,30,0.0333333333333333,-0.481406884120159,0
"SITE2883","Site",4,123,0.032520325203252,-0.993725167048161,0
"SITE7860","Site",1,37,0.027027027027027,-0.615250291226139,0
"SITE1273","Site",5,21,0.238095238095238,NA,NA
"SITE9766","Site",5,21,0.238095238095238,NA,NA
"SITE1935","Site",5,26,0.192307692307692,NA,NA
"SITE1841","Site",4,23,0.173913043478261,NA,NA
"SITE4612","Site",1,6,0.166666666666667,NA,NA
"SITE4028","Site",4,24,0.166666666666667,NA,NA
"SITE6123","Site",3,19,0.157894736842105,NA,NA
"SITE4275","Site",4,28,0.142857142857143,NA,NA
"SITE8627","Site",2,15,0.133333333333333,NA,NA
"SITE4424","Site",3,24,0.125,NA,NA
"SITE7246","Site",3,25,0.12,NA,NA
"SITE4703","Site",2,17,0.117647058823529,NA,NA
"SITE3759","Site",3,28,0.107142857142857,NA,NA
"SITE5185","Site",1,10,0.1,NA,NA
"SITE9082","Site",2,20,0.1,NA,NA
"SITE7913","Site",2,24,0.0833333333333333,NA,NA
"SITE8361","Site",1,14,0.0714285714285714,NA,NA
"SITE4875","Site",0,28,0,NA,NA
"SITE8616","Site",0,27,0,NA,NA
"SITE6068","Site",0,11,0,NA,NA
"SITE7734","Site",0,10,0,NA,NA
"SITE4744","Site",0,6,0,NA,NA
"SITE4976","Site",0,6,0,NA,NA
"SITE2030","Site",0,5,0,NA,NA
"SITE2062","Site",0,4,0,NA,NA
"SITE5217","Site",0,4,0,NA,NA
"SITE6440","Site",0,2,0,NA,NA
