"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE8091","Site",228,4512,0.050531914893617,0.0884706695514511,0
"SITE213","Site",775,15416,0.0502724442138038,0.00545952625695058,0
"SITE8633","Site",302,6016,0.0501994680851064,-0.0243619396329188,0
"SITE216","Site",151,3008,0.0501994680851064,-0.0172264927172942,0
"SITE2192","Site",754,15040,0.0501329787234043,-0.0785284514030083,0
"SITE4072","Site",94,1880,0.05,-0.0560545242132404,0
"SITE2373","Site",169,3384,0.0499408983451537,-0.0920742452049619,0
"SITE4314","Site",206,4136,0.0498065764023211,-0.144177391097724,0
"SITE8786","Site",337,6768,0.0497931442080378,-0.189854307593084,0
"SITE5895","Site",465,9400,0.049468085106383,-0.378379865376722,0
"SITE4629","Site",279,5640,0.049468085106383,-0.29309178342885,0
"SITE9737","Site",316,6392,0.0494367959949937,-0.324294182940914,0
"SITE3938","Site",130,2632,0.0493920972644377,-0.219347690335944,0
"SITE2980","Site",74,1504,0.0492021276595745,-0.20195957390859,0
"SITE3719","Site",74,1504,0.0492021276595745,-0.20195957390859,0
"SITE8997","Site",74,1504,0.0492021276595745,-0.20195957390859,0
"SITE759","Site",314,6392,0.0491239048811014,-0.4470357092396,0
"SITE8351","Site",443,9024,0.0490913120567376,-0.54634909853744,0
"SITE2986","Site",221,4512,0.0489804964539007,-0.422850061857324,0
"SITE3989","Site",313,6392,0.0489674593241552,-0.508406472388944,0
"SITE5384","Site",423,8648,0.0489130434782609,-0.616187293602279,0
"SITE2170","Site",367,7520,0.0488031914893617,-0.621338479736513,0
"SITE9142","Site",899,18424,0.0487950499348676,-0.977970800240254,0
"SITE2901","Site",183,3760,0.0486702127659574,-0.47936149510706,0
"SITE6384","Site",128,2632,0.0486322188449848,-0.410626543893568,0
"SITE2532","Site",292,6016,0.0485372340425532,-0.65695728660669,0
"SITE1544","Site",73,1504,0.0485372340425532,-0.328478643303345,0
"SITE3754","Site",73,1504,0.0485372340425532,-0.328478643303345,0
"SITE8768","Site",73,1504,0.0485372340425532,-0.328478643303345,0
"SITE4959","Site",418,8648,0.0483348751156337,-0.879997789821213,0
"SITE7983","Site",454,9400,0.0482978723404255,-0.935063770713639,0
"SITE5033","Site",344,7144,0.0481522956326988,-0.875542663981311,0
"SITE7096","Site",199,4136,0.0481141199226306,-0.67823447728888,0
"SITE101","Site",126,2632,0.0478723404255319,-0.601905397451192,0
"SITE4260","Site",72,1504,0.0478723404255319,-0.454997712698099,0
"SITE4543","Site",36,752,0.0478723404255319,-0.321731968073194,0
"SITE8517","Site",359,7520,0.0477393617021277,-1.0739868631232,0
"SITE3090","Site",269,5640,0.0476950354609929,-0.946433448420241,0
"SITE958","Site",499,10528,0.0473974164133739,-1.44290936184941,0
"SITE6405","Site",374,7896,0.0473657548125633,-1.26340052491896,0
"SITE4323","Site",641,13536,0.0473552009456265,-1.66020430001539,0
"SITE1910","Site",178,3760,0.0473404255319149,-0.879449921839384,0
"SITE8788","Site",283,6016,0.0470412234042553,-1.22629309888308,0
"SITE7004","Site",159,3384,0.0469858156028369,-0.935534707836656,0
"SITE3839","Site",106,2256,0.0469858156028369,-0.763860890287849,0
"SITE2354","Site",53,1128,0.0469858156028369,-0.540131215405732,0
"SITE5425","Site",70,1504,0.0465425531914894,-0.708035851487607,0
"SITE180","Site",331,7144,0.0463325867861142,-1.63020475798058,0
"SITE6603","Site",435,9400,0.0462765957446808,-1.89660869811377,0
"SITE7809","Site",242,5264,0.0459726443768997,-1.52749564858197,0
"SITE6410","Site",121,2632,0.0459726443768997,-1.08010253134525,0
"SITE7860","Site",34,752,0.0452127659574468,-0.679581935746961,0
"SITE1935","Site",33,752,0.0438829787234043,-0.858506919583846,0
"SITE9884","Site",33,752,0.0438829787234043,-0.858506919583846,0
"SITE4874","Site",177,4136,0.0427949709864603,-2.35669960531823,0
"SITE4875","Site",32,752,0.0425531914893617,-1.03743190342073,0
"SITE7543","Site",32,752,0.0425531914893617,-1.03743190342073,0
"SITE6832","Site",90,2256,0.0398936170212766,-2.41669909161544,0
"SITE5611","Site",30,752,0.0398936170212766,-1.3952818710945,0
"SITE2030","Site",28,376,0.074468085106383,NA,NA
"SITE3759","Site",25,376,0.0664893617021277,NA,NA
"SITE4612","Site",24,376,0.0638297872340425,NA,NA
"SITE4976","Site",23,376,0.0611702127659574,NA,NA
"SITE5217","Site",22,376,0.0585106382978723,NA,NA
"SITE6440","Site",22,376,0.0585106382978723,NA,NA
"SITE9888","Site",22,376,0.0585106382978723,NA,NA
"SITE1273","Site",21,376,0.0558510638297872,NA,NA
"SITE2923","Site",21,376,0.0558510638297872,NA,NA
"SITE4744","Site",21,376,0.0558510638297872,NA,NA
"SITE7838","Site",21,376,0.0558510638297872,NA,NA
"SITE1841","Site",20,376,0.0531914893617021,NA,NA
"SITE6068","Site",20,376,0.0531914893617021,NA,NA
"SITE6991","Site",20,376,0.0531914893617021,NA,NA
"SITE9082","Site",20,376,0.0531914893617021,NA,NA
"SITE4703","Site",19,376,0.050531914893617,NA,NA
"SITE8361","Site",19,376,0.050531914893617,NA,NA
"SITE9418","Site",18,376,0.0478723404255319,NA,NA
"SITE8627","Site",15,376,0.0398936170212766,NA,NA
"SITE9858","Site",29,752,0.038563829787234,NA,NA
"SITE2894","Site",14,376,0.0372340425531915,NA,NA
"SITE4028","Site",14,376,0.0372340425531915,NA,NA
"SITE8616","Site",14,376,0.0372340425531915,NA,NA
"SITE9147","Site",13,376,0.0345744680851064,NA,NA
"SITE6155","Site",25,752,0.0332446808510638,NA,NA
