"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE1934","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE2901","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE2980","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE3068","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE3415","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE3754","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE3938","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE6410","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE7208","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE7604","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE7860","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE8764","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE9395","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE9516","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE9858","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE9884","Site",0,4,0,0.0183006535947712,1.07891762655649,-0.262893531753198
"SITE1841","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE2354","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE2883","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE2923","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE3077","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE3871","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE404","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE4543","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE4597","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE6155","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE6572","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE6991","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE7838","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE9418","Site",0,3,0,0.0183006535947712,1.07891762655649,-0.227672476988881
"SITE101","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE1544","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE1935","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4028","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4155","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4424","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4612","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4671","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4703","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4744","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE4875","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE5425","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE6068","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE6123","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE7246","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE7543","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE7734","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE7913","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE8084","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE8627","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE8857","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE9147","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE9766","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE9888","Site",0,2,0,0.0183006535947712,1.07891762655649,-0.185893799032767
"SITE1273","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE2030","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE2062","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE3759","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE4275","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE4754","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE4976","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE5185","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE5217","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE5289","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE6440","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE8361","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE8616","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE9082","Site",0,1,0,0.0183006535947712,1.07891762655649,-0.131446765876599
"SITE7983","Site",1,13,0.0769230769230769,0.0183006535947712,1.07891762655649,1.51816420710461
"SITE3081","Site",1,11,0.0909090909090909,0.0183006535947712,1.07891762655649,1.72968387673068
"SITE2170","Site",1,10,0.1,0.0183006535947712,1.07891762655649,1.85567487157568
"SITE3289","Site",1,7,0.142857142857143,0.0183006535947712,1.07891762655649,2.36700231891013
"SITE6900","Site",1,7,0.142857142857143,0.0183006535947712,1.07891762655649,2.36700231891013
"SITE6405","Site",1,6,0.166666666666667,0.0183006535947712,1.07891762655649,2.61031762768723
"SITE8788","Site",1,6,0.166666666666667,0.0183006535947712,1.07891762655649,2.61031762768723
"SITE6832","Site",1,5,0.2,0.0183006535947712,1.07891762655649,2.91824447465985
"SITE8517","Site",2,7,0.285714285714286,0.0183006535947712,1.07891762655649,5.08178009097347
"SITE8633","Site",2,6,0.333333333333333,0.0183006535947712,1.07891762655649,5.54261276011122
"SITE1910","Site",2,5,0.4,0.0183006535947712,1.07891762655649,6.13041285324228
