"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"31107","Site",454,9400,0.0482978723404255,0.0502634825385705,0.870130663340579,-0.93506377071364
"18777","Site",418,8648,0.0483348751156337,0.0502634825385705,0.870130663340579,-0.879997789821213
"6416","Site",178,3760,0.0473404255319149,0.0502634825385705,0.870130663340579,-0.879449921839384
"20531","Site",344,7144,0.0481522956326988,0.0502634825385705,0.870130663340579,-0.875542663981311
"6453","Site",33,752,0.0438829787234043,0.0502634825385705,0.870130663340579,-0.858506919583846
"39044","Site",33,752,0.0438829787234043,0.0502634825385705,0.870130663340579,-0.858506919583846
"14393","Site",106,2256,0.0469858156028369,0.0502634825385705,0.870130663340579,-0.763860890287849
"21541","Site",70,1504,0.0465425531914894,0.0502634825385705,0.870130663340579,-0.708035851487607
"30816","Site",34,752,0.0452127659574468,0.0502634825385705,0.870130663340579,-0.679581935746961
"28822","Site",199,4136,0.0481141199226306,0.0502634825385705,0.870130663340579,-0.67823447728888
"9522","Site",292,6016,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.65695728660669
"8560","Site",367,7520,0.0488031914893617,0.0502634825385705,0.870130663340579,-0.621338479736513
"21380","Site",423,8648,0.0489130434782609,0.0502634825385705,0.870130663340579,-0.616187293602279
"257","Site",126,2632,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.601905397451192
"33617","Site",443,9024,0.0490913120567376,0.0502634825385705,0.870130663340579,-0.54634909853744
"9044","Site",53,1128,0.0469858156028369,0.0502634825385705,0.870130663340579,-0.540131215405732
"14729","Site",313,6392,0.0489674593241552,0.0502634825385705,0.870130663340579,-0.508406472388944
"10497","Site",183,3760,0.0486702127659574,0.0502634825385705,0.870130663340579,-0.47936149510706
"16992","Site",72,1504,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.454997712698099
"1881","Site",314,6392,0.0491239048811014,0.0502634825385705,0.870130663340579,-0.4470357092396
"10630","Site",221,4512,0.0489804964539007,0.0502634825385705,0.870130663340579,-0.422850061857324
"25476","Site",128,2632,0.0486322188449848,0.0502634825385705,0.870130663340579,-0.410626543893568
"22677","Site",465,9400,0.049468085106383,0.0502634825385705,0.870130663340579,-0.378379865376722
"5444","Site",73,1504,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.328478643303345
"14164","Site",73,1504,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.328478643303345
"34664","Site",73,1504,0.0485372340425532,0.0502634825385705,0.870130663340579,-0.328478643303345
"38711","Site",316,6392,0.0494367959949937,0.0502634825385705,0.870130663340579,-0.324294182940914
"17731","Site",36,752,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.321731968073194
"17961","Site",279,5640,0.049468085106383,0.0502634825385705,0.870130663340579,-0.29309178342885
"37912","Site",18,376,0.0478723404255319,0.0502634825385705,0.870130663340579,-0.227498856349049
"14648","Site",130,2632,0.0493920972644377,0.0502634825385705,0.870130663340579,-0.219347690335944
"10624","Site",74,1504,0.0492021276595745,0.0502634825385705,0.870130663340579,-0.20195957390859
"14105","Site",74,1504,0.0492021276595745,0.0502634825385705,0.870130663340579,-0.20195957390859
"35223","Site",74,1504,0.0492021276595745,0.0502634825385705,0.870130663340579,-0.20195957390859
"34694","Site",337,6768,0.0497931442080378,0.0502634825385705,0.870130663340579,-0.189854307593084
"17172","Site",206,4136,0.0498065764023211,0.0502634825385705,0.870130663340579,-0.144177391097724
"9075","Site",169,3384,0.0499408983451537,0.0502634825385705,0.870130663340579,-0.0920742452049619
"8594","Site",754,15040,0.0501329787234043,0.0502634825385705,0.870130663340579,-0.0785284514030083
"16498","Site",94,1880,0.05,0.0502634825385705,0.870130663340579,-0.0560545242132404
"34355","Site",302,6016,0.0501994680851064,0.0502634825385705,0.870130663340579,-0.0243619396329188
"534","Site",151,3008,0.0501994680851064,0.0502634825385705,0.870130663340579,-0.0172264927172942
"531","Site",775,15416,0.0502724442138038,0.0502634825385705,0.870130663340579,0.00545952625695058
"18179","Site",19,376,0.050531914893617,0.0502634825385705,0.870130663340579,0.0255392824404584
"33633","Site",19,376,0.050531914893617,0.0502634825385705,0.870130663340579,0.0255392824404584
"12407","Site",38,752,0.050531914893617,0.0502634825385705,0.870130663340579,0.0361179996005732
"24867","Site",38,752,0.050531914893617,0.0502634825385705,0.870130663340579,0.0361179996005732
"34903","Site",76,1504,0.050531914893617,0.0502634825385705,0.870130663340579,0.0510785648809167
"32913","Site",228,4512,0.050531914893617,0.0502634825385705,0.870130663340579,0.0884706695514511
"38404","Site",172,3384,0.0508274231678487,0.0502634825385705,0.870130663340579,0.160963893584545
"34869","Site",153,3008,0.0508643617021277,0.0502634825385705,0.870130663340579,0.161698491119589
"33824","Site",134,2632,0.0509118541033435,0.0502634825385705,0.870130663340579,0.163210016779305
"30212","Site",96,1880,0.051063829787234,0.0502634825385705,0.870130663340579,0.170269667480105
"13333","Site",58,1128,0.0514184397163121,0.0502634825385705,0.870130663340579,0.19032697232109
"34341","Site",761,15040,0.0505984042553191,0.0502634825385705,0.870130663340579,0.201533447309617
"18033","Site",39,752,0.0518617021276596,0.0502634825385705,0.870130663340579,0.215042983437457
"12417","Site",401,7896,0.0507852077001013,0.0502634825385705,0.870130663340579,0.227470592570035
"34713","Site",686,13536,0.0506796690307329,0.0502634825385705,0.870130663340579,0.23758174090592
"34660","Site",154,3008,0.0511968085106383,0.0502634825385705,0.870130663340579,0.251160983038032
"6209","Site",20,376,0.0531914893617021,0.0502634825385705,0.870130663340579,0.278577421229967
"24680","Site",20,376,0.0531914893617021,0.0502634825385705,0.870130663340579,0.278577421229967
"27025","Site",20,376,0.0531914893617021,0.0502634825385705,0.870130663340579,0.278577421229967
"36994","Site",20,376,0.0531914893617021,0.0502634825385705,0.870130663340579,0.278577421229967
"5927","Site",175,3384,0.0517139479905437,0.0502634825385705,0.870130663340579,0.414002032374053
"29192","Site",79,1504,0.0525265957446809,0.0502634825385705,0.870130663340579,0.43063577306518
"4695","Site",214,4136,0.0517408123791103,0.0502634825385705,0.870130663340579,0.466173564549311
"38166","Site",60,1128,0.0531914893617021,0.0502634825385705,0.870130663340579,0.482510247411819
"4659","Site",99,1880,0.0526595744680851,0.0502634825385705,0.870130663340579,0.509755955020125
"28689","Site",349,6768,0.0515661938534279,0.0502634825385705,0.870130663340579,0.525845627754449
"4723","Site",21,376,0.0558510638297872,0.0502634825385705,0.870130663340579,0.531615560019474
"10531","Site",21,376,0.0558510638297872,0.0502634825385705,0.870130663340579,0.531615560019474
"18244","Site",21,376,0.0558510638297872,0.0502634825385705,0.870130663340579,0.531615560019474
"30776","Site",21,376,0.0558510638297872,0.0502634825385705,0.870130663340579,0.531615560019474
"33296","Site",138,2632,0.0524316109422492,0.0502634825385705,0.870130663340579,0.545767723894553
"25970","Site",80,1504,0.0531914893617021,0.0502634825385705,0.870130663340579,0.557154842459933
"4354","Site",41,752,0.0545212765957447,0.0502634825385705,0.870130663340579,0.572892951111226
"21129","Site",41,752,0.0545212765957447,0.0502634825385705,0.870130663340579,0.572892951111226
"16996","Site",216,4136,0.0522243713733075,0.0502634825385705,0.870130663340579,0.618761303461069
"38272","Site",293,5640,0.0519503546099291,0.0502634825385705,0.870130663340579,0.621586547559096
"10371","Site",100,1880,0.0531914893617021,0.0502634825385705,0.870130663340579,0.622918050866799
"18260","Site",61,1128,0.0540780141843972,0.0502634825385705,0.870130663340579,0.628601884957184
"33620","Site",197,3760,0.0523936170212766,0.0502634825385705,0.870130663340579,0.640886099743446
"34","Site",81,1504,0.0538563829787234,0.0502634825385705,0.870130663340579,0.683673911854687
"13139","Site",81,1504,0.0538563829787234,0.0502634825385705,0.870130663340579,0.683673911854687
"24964","Site",62,1128,0.0549645390070922,0.0502634825385705,0.870130663340579,0.774693522502548
"21015","Site",22,376,0.0585106382978723,0.0502634825385705,0.870130663340579,0.784653698808983
"25664","Site",22,376,0.0585106382978723,0.0502634825385705,0.870130663340579,0.784653698808983
"39048","Site",22,376,0.0585106382978723,0.0502634825385705,0.870130663340579,0.784653698808983
"12392","Site",141,2632,0.0535714285714286,0.0502634825385705,0.870130663340579,0.832686004230988
"20578","Site",102,1880,0.0542553191489362,0.0502634825385705,0.870130663340579,0.849242242560146
"17541","Site",528,10152,0.0520094562647754,0.0502634825385705,0.870130663340579,0.863164192053999
"8995","Site",452,8648,0.0522664199814986,0.0502634825385705,0.870130663340579,0.913913584467544
"18806","Site",23,376,0.0611702127659574,0.0502634825385705,0.870130663340579,1.03769183759849
"5968","Site",377,7144,0.0527715565509519,0.0502634825385705,0.870130663340579,1.04013803617068
"14449","Site",44,752,0.0585106382978723,0.0502634825385705,0.870130663340579,1.10966790262188
"37781","Site",65,1128,0.0576241134751773,0.0502634825385705,0.870130663340579,1.21296843513864
"1028","Site",145,2632,0.0550911854103343,0.0502634825385705,0.870130663340579,1.21524371134624
"6022","Site",185,3384,0.0546690307328605,0.0502634825385705,0.870130663340579,1.25746249500575
"17938","Site",24,376,0.0638297872340425,0.0502634825385705,0.870130663340579,1.290729976388
"26880","Site",382,7144,0.053471444568869,0.0502634825385705,0.870130663340579,1.33039268770886
"6530","Site",343,6392,0.0536608260325407,0.0502634825385705,0.870130663340579,1.33271642209137
"14601","Site",345,6392,0.053973717146433,0.0502634825385705,0.870130663340579,1.45545794839006
"37908","Site",227,4136,0.0548839458413926,0.0502634825385705,0.870130663340579,1.45799386747574
"17444","Site",46,752,0.0611702127659574,0.0502634825385705,0.870130663340579,1.46751787029564
"17808","Site",580,10904,0.0531914893617021,0.0502634825385705,0.870130663340579,1.5001853248699
"37728","Site",483,9024,0.0535239361702128,0.0502634825385705,0.870130663340579,1.51969865312205
"29060","Site",228,4136,0.0551257253384913,0.0502634825385705,0.870130663340579,1.53428773693162
"14169","Site",25,376,0.0664893617021277,0.0502634825385705,0.870130663340579,1.54376811517751
"13081","Site",149,2632,0.0566109422492401,0.0502634825385705,0.870130663340579,1.59780141846149
"12937","Site",269,4888,0.0550327332242226,0.0502634825385705,0.870130663340579,1.63604655000671
"5960","Site",110,1880,0.0585106382978723,0.0502634825385705,0.870130663340579,1.75453900933353
"8240","Site",28,376,0.074468085106383,0.0502634825385705,0.870130663340579,2.30288253154603
"6452","Site",94,1504,0.0625,0.0502634825385705,0.870130663340579,2.32842181398649
"38497","Site",157,2632,0.0596504559270517,0.0502634825385705,0.870130663340579,2.36291683269198
"37702","Site",807,14664,0.0550327332242226,0.0502634825385705,0.870130663340579,2.83371574815939
