"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score","Flag","Weight","WeightMax"
"SITE9888","Site",94,1000,0.094,0.229176265270506,158.850886730023,-0.70846891982663,0,0,2
"SITE1727","Site",846,5000,0.1692,0.229176265270506,158.850886730023,-0.702885817240713,0,0,2
"SITE1786","Site",846,5000,0.1692,0.229176265270506,158.850886730023,-0.702885817240713,0,0,2
"SITE2373","Site",846,5000,0.1692,0.229176265270506,158.850886730023,-0.702885817240713,0,0,2
"SITE3068","Site",658,4000,0.1645,0.229176265270506,158.850886730023,-0.677946290392352,0,0,2
"SITE3319","Site",658,4000,0.1645,0.229176265270506,158.850886730023,-0.677946290392352,0,0,2
"SITE3938","Site",658,4000,0.1645,0.229176265270506,158.850886730023,-0.677946290392352,0,0,2
"SITE8210","Site",658,4000,0.1645,0.229176265270506,158.850886730023,-0.677946290392352,0,0,2
"SITE2883","Site",470,3000,0.156666666666667,0.229176265270506,158.850886730023,-0.658228204863639,0,0,2
"SITE7604","Site",470,3000,0.156666666666667,0.229176265270506,158.850886730023,-0.658228204863639,0,0,2
"SITE7983","Site",2350,12000,0.195833333333333,0.229176265270506,158.850886730023,-0.605361459902872,0,0,2
"SITE3081","Site",1974,10000,0.1974,0.229176265270506,158.850886730023,-0.526651362085315,0,0,2
"SITE8764","Site",752,4000,0.188,0.229176265270506,158.850886730023,-0.431615773972049,0,0,2
"SITE8835","Site",752,4000,0.188,0.229176265270506,158.850886730023,-0.431615773972049,0,0,2
"SITE1544","Site",376,2000,0.188,0.229176265270506,158.850886730023,-0.305198440642716,0,0,2
"SITE5425","Site",376,2000,0.188,0.229176265270506,158.850886730023,-0.305198440642716,0,0,2
"SITE6572","Site",376,2000,0.188,0.229176265270506,158.850886730023,-0.305198440642716,0,0,2
"SITE7208","Site",376,2000,0.188,0.229176265270506,158.850886730023,-0.305198440642716,0,0,2
"SITE8857","Site",376,2000,0.188,0.229176265270506,158.850886730023,-0.305198440642716,0,0,2
"SITE4264","Site",1034,5000,0.2068,0.229176265270506,158.850886730023,-0.262236393521973,0,0,2
"SITE4314","Site",1034,5000,0.2068,0.229176265270506,158.850886730023,-0.262236393521973,0,0,2
"SITE7096","Site",1034,5000,0.2068,0.229176265270506,158.850886730023,-0.262236393521973,0,0,2
"SITE7184","Site",1034,5000,0.2068,0.229176265270506,158.850886730023,-0.262236393521973,0,0,2
"SITE8786","Site",1692,8000,0.2115,0.229176265270506,158.850886730023,-0.262032924137471,0,0,2
"SITE5289","Site",188,1000,0.188,0.229176265270506,158.850886730023,-0.215807886986024,0,0,2
"SITE7004","Site",846,4000,0.2115,0.229176265270506,158.850886730023,-0.185285257551746,0,0,2
"SITE9604","Site",846,4000,0.2115,0.229176265270506,158.850886730023,-0.185285257551746,0,0,2
"SITE404","Site",658,3000,0.219333333333333,0.229176265270506,158.850886730023,-0.089352245004114,0,0,2
"SITE6410","Site",658,3000,0.219333333333333,0.229176265270506,158.850886730023,-0.089352245004114,0,0,2
"SITE8420","Site",658,3000,0.219333333333333,0.229176265270506,158.850886730023,-0.089352245004114,0,0,2
"SITE9661","Site",658,3000,0.219333333333333,0.229176265270506,158.850886730023,-0.089352245004114,0,0,2
"SITE5033","Site",1786,8000,0.22325,0.229176265270506,158.850886730023,-0.0878509455634909,0,0,2
"SITE2986","Site",1128,5000,0.2256,0.229176265270506,158.850886730023,-0.0419116816626027,0,0,2
"SITE1910","Site",940,4000,0.235,0.229176265270506,158.850886730023,0.0610452588685566,0,0,2
"SITE2901","Site",940,4000,0.235,0.229176265270506,158.850886730023,0.0610452588685566,0,0,2
"SITE8354","Site",940,4000,0.235,0.229176265270506,158.850886730023,0.0610452588685566,0,0,2
"SITE3289","Site",1222,5000,0.2444,0.229176265270506,158.850886730023,0.178413030196768,0,0,2
"SITE2532","Site",1504,6000,0.250666666666667,0.229176265270506,158.850886730023,0.275892892157375,0,0,2
"SITE4754","Site",282,1000,0.282,0.229176265270506,158.850886730023,0.276853145854581,0,0,2
"SITE1257","Site",1034,4000,0.2585,0.229176265270506,158.850886730023,0.30737577528886,0,0,2
"SITE4874","Site",1034,4000,0.2585,0.229176265270506,158.850886730023,0.30737577528886,0,0,2
"SITE4590","Site",2726,11000,0.247818181818182,0.229176265270506,158.850886730023,0.32404644509782,0,0,2
"SITE180","Site",1786,7000,0.255142857142857,0.229176265270506,158.850886730023,0.360067838317552,0,0,2
"SITE7809","Site",1316,5000,0.2632,0.229176265270506,158.850886730023,0.398737742056137,0,0,2
"SITE3989","Site",1598,6000,0.266333333333333,0.229176265270506,158.850886730023,0.477020916592713,0,0,2
"SITE6603","Site",2350,9000,0.261111111111111,0.229176265270506,158.850886730023,0.50211874900334,0,0,2
"SITE4959","Site",2162,8000,0.27025,0.229176265270506,158.850886730023,0.60887696873243,0,0,2
"SITE101","Site",658,2000,0.329,0.229176265270506,158.850886730023,0.739893430801166,0,0,2
"SITE8351","Site",2256,8000,0.282,0.229176265270506,158.850886730023,0.78305894730641,0,0,2
"SITE9360","Site",2256,8000,0.282,0.229176265270506,158.850886730023,0.78305894730641,0,0,2
"SITE8633","Site",1504,5000,0.3008,0.229176265270506,158.850886730023,0.839387165774878,0,0,2
"SITE8788","Site",1504,5000,0.3008,0.229176265270506,158.850886730023,0.839387165774878,0,0,2
"SITE1750","Site",1786,6000,0.297666666666667,0.229176265270506,158.850886730023,0.87927696546339,0,0,2
"SITE6900","Site",1786,6000,0.297666666666667,0.229176265270506,158.850886730023,0.87927696546339,0,0,2
"SITE4323","Site",3384,12000,0.282,0.229176265270506,158.850886730023,0.959047429710823,0,0,2
"SITE8799","Site",3384,12000,0.282,0.229176265270506,158.850886730023,0.959047429710823,0,0,2
"SITE1982","Site",1598,5000,0.3196,0.229176265270506,158.850886730023,1.05971187763425,0,0,2
"SITE3909","Site",1598,5000,0.3196,0.229176265270506,158.850886730023,1.05971187763425,0,0,2
"SITE759","Site",1598,5000,0.3196,0.229176265270506,158.850886730023,1.05971187763425,0,0,2
"SITE9737","Site",1598,5000,0.3196,0.229176265270506,158.850886730023,1.05971187763425,0,0,2
"SITE2170","Site",1880,6000,0.313333333333333,0.229176265270506,158.850886730023,1.08040498989873,0,0,2
"SITE5384","Site",2162,7000,0.308857142857143,0.229176265270506,158.850886730023,1.10490130891668,0,0,2
"SITE6405","Site",1974,6000,0.329,0.229176265270506,158.850886730023,1.28153301433407,0,0,2
"SITE3090","Site",1410,4000,0.3525,0.229176265270506,158.850886730023,1.29269784097007,0,0,2
"SITE4629","Site",1410,4000,0.3525,0.229176265270506,158.850886730023,1.29269784097007,0,0,2
"SITE9580","Site",1410,4000,0.3525,0.229176265270506,158.850886730023,1.29269784097007,0,0,2
"SITE4485","Site",2538,8000,0.31725,0.229176265270506,158.850886730023,1.30560488302835,0,0,2
"SITE5895","Site",2350,7000,0.335714285714286,0.229176265270506,158.850886730023,1.47731804421624,0,0,2
"SITE958","Site",2632,8000,0.329,0.229176265270506,158.850886730023,1.47978686160233,0,0,2
"SITE2323","Site",2162,6000,0.360333333333333,0.229176265270506,158.850886730023,1.68378906320474,0,0,2
"SITE9346","Site",3666,11000,0.333272727272727,0.229176265270506,158.850886730023,1.80947534942623,0,0,2
"SITE9142","Site",4606,14000,0.329,0.229176265270506,158.850886730023,1.95757401459026,0,0,2
"SITE2192","Site",3760,11000,0.341818181818182,0.229176265270506,158.850886730023,1.95801823985907,0,0,2
"SITE8625","Site",3760,11000,0.341818181818182,0.229176265270506,158.850886730023,1.95801823985907,0,0,2
"SITE7011","Site",1692,4000,0.423,0.229176265270506,158.850886730023,2.03168939023098,1,1,2
"SITE8091","Site",1128,2000,0.564,0.229176265270506,158.850886730023,2.48171321654097,1,1,2
"SITE8517","Site",1880,4000,0.47,0.229176265270506,158.850886730023,2.52435042307158,1,1,2
"SITE213","Site",3854,10000,0.3854,0.229176265270506,158.850886730023,2.58921059428934,1,1,2
