"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"SITE1982","Site",2,7,0.285714285714286,0.274876410572355,0
"SITE3319","Site",2,7,0.285714285714286,0.274876410572355,0
"SITE7184","Site",2,7,0.285714285714286,0.274876410572355,0
"SITE8997","Site",2,7,0.285714285714286,0.274876410572355,0
"SITE2354","Site",1,4,0.25,0.0454534139782836,0
"SITE2923","Site",1,4,0.25,0.0454534139782836,0
"SITE3077","Site",1,4,0.25,0.0454534139782836,0
"SITE404","Site",1,4,0.25,0.0454534139782836,0
"SITE4543","Site",1,4,0.25,0.0454534139782836,0
"SITE4597","Site",1,4,0.25,0.0454534139782836,0
"SITE6991","Site",1,4,0.25,0.0454534139782836,0
"SITE9418","Site",1,4,0.25,0.0454534139782836,0
"SITE6405","Site",2,8,0.25,0.0642808345042474,0
"SITE7011","Site",2,8,0.25,0.0642808345042474,0
"SITE8210","Site",2,8,0.25,0.0642808345042474,0
"SITE8354","Site",2,8,0.25,0.0642808345042474,0
"SITE8517","Site",2,8,0.25,0.0642808345042474,0
"SITE5033","Site",3,13,0.230769230769231,-0.0756390529585812,0
"SITE1750","Site",2,9,0.222222222222222,-0.121209103942089,0
"SITE180","Site",2,9,0.222222222222222,-0.121209103942089,0
"SITE9414","Site",2,9,0.222222222222222,-0.121209103942089,0
"SITE9661","Site",2,9,0.222222222222222,-0.121209103942089,0
"SITE9346","Site",3,14,0.214285714285714,-0.218662845641921,0
"SITE216","Site",2,10,0.2,-0.287472631203822,0
"SITE1934","Site",1,5,0.2,-0.203273846929762,0
"SITE2980","Site",1,5,0.2,-0.203273846929762,0
"SITE7604","Site",1,5,0.2,-0.203273846929762,0
"SITE9395","Site",1,5,0.2,-0.203273846929762,0
"SITE9516","Site",1,5,0.2,-0.203273846929762,0
"SITE9884","Site",1,5,0.2,-0.203273846929762,0
"SITE6603","Site",2,11,0.181818181818182,-0.438551038855743,0
"SITE7004","Site",2,11,0.181818181818182,-0.438551038855743,0
"SITE9360","Site",2,11,0.181818181818182,-0.438551038855743,0
"SITE9142","Site",3,18,0.166666666666667,-0.707089179546721,0
"SITE1910","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE3090","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE4264","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE5062","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE6832","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE7096","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE9604","Site",1,6,0.166666666666667,-0.408238128152371,0
"SITE2532","Site",2,13,0.153846153846154,-0.705964494280092,0
"SITE4959","Site",2,13,0.153846153846154,-0.705964494280092,0
"SITE8625","Site",2,14,0.142857142857143,-0.826059639091701,0
"SITE1233","Site",1,7,0.142857142857143,-0.584112372466254,0
"SITE3839","Site",1,7,0.142857142857143,-0.584112372466254,0
"SITE8420","Site",1,7,0.142857142857143,-0.584112372466254,0
"SITE8633","Site",1,7,0.142857142857143,-0.584112372466254,0
"SITE8788","Site",1,7,0.142857142857143,-0.584112372466254,0
"SITE2192","Site",2,16,0.125,-1.04542852150052,0
"SITE3353","Site",1,8,0.125,-0.739229596798845,0
"SITE3909","Site",1,8,0.125,-0.739229596798845,0
"SITE3989","Site",1,8,0.125,-0.739229596798845,0
"SITE6900","Site",1,8,0.125,-0.739229596798845,0
"SITE7809","Site",1,8,0.125,-0.739229596798845,0
"SITE4314","Site",1,9,0.111111111111111,-0.878766003580148,0
"SITE3081","Site",1,12,0.0833333333333333,-1.23339941740963,0
"SITE958","Site",1,12,0.0833333333333333,-1.23339941740963,0
"SITE4590","Site",1,13,0.0769230769230769,-1.3362899356016,0
"SITE7983","Site",1,14,0.0714285714285714,-1.43345643254148,0
"SITE8799","Site",1,14,0.0714285714285714,-1.43345643254148,0
"SITE4323","Site",1,15,0.0666666666666667,-1.52568273317342,0
"SITE213","Site",0,11,0,-1.80902303527994,0
"SITE4485","Site",0,11,0,-1.80902303527994,0
"SITE2170","Site",0,10,0,-1.72483578722293,0
"SITE4072","Site",0,9,0,-1.63632290321821,0
"SITE1727","Site",0,7,0,-1.44310115550486,0
"SITE8768","Site",0,7,0,-1.44310115550486,0
"SITE2894","Site",0,5,0,-1.21964308157857,0
"SITE3719","Site",0,5,0,-1.21964308157857,0
"SITE6184","Site",0,5,0,-1.21964308157857,0
"SITE6384","Site",0,5,0,-1.21964308157857,0
"SITE8835","Site",0,5,0,-1.21964308157857,0
"SITE1102","Site",0,4,0,-1.0908819354788,0
"SITE7860","Site",0,4,0,-1.0908819354788,0
"SITE9858","Site",0,4,0,-1.0908819354788,0
"SITE3871","Site",0,3,0,-0.944731468654182,0
"SITE6572","Site",0,3,0,-0.944731468654182,0
"SITE7838","Site",0,3,0,-0.944731468654182,0
"SITE4980","Site",1,1,1,NA,NA
"SITE2657","Site",2,2,1,NA,NA
"SITE1273","Site",1,2,0.5,NA,NA
"SITE2030","Site",1,2,0.5,NA,NA
"SITE2062","Site",1,2,0.5,NA,NA
"SITE3759","Site",1,2,0.5,NA,NA
"SITE4976","Site",1,2,0.5,NA,NA
"SITE5217","Site",1,2,0.5,NA,NA
"SITE8616","Site",1,2,0.5,NA,NA
"SITE1544","Site",0,2,0,NA,NA
"SITE1935","Site",0,2,0,NA,NA
"SITE4424","Site",0,2,0,NA,NA
"SITE4612","Site",0,2,0,NA,NA
"SITE4703","Site",0,2,0,NA,NA
"SITE5425","Site",0,2,0,NA,NA
"SITE6068","Site",0,2,0,NA,NA
"SITE6123","Site",0,2,0,NA,NA
"SITE7734","Site",0,2,0,NA,NA
"SITE7913","Site",0,2,0,NA,NA
"SITE8084","Site",0,2,0,NA,NA
"SITE8627","Site",0,2,0,NA,NA
"SITE9766","Site",0,2,0,NA,NA
"SITE5185","Site",0,1,0,NA,NA
"SITE6440","Site",0,1,0,NA,NA
"SITE8361","Site",0,1,0,NA,NA
