"GroupID","GroupLevel","Numerator","Denominator","Metric","OverallMetric","Factor","Score"
"SITE1544","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE1935","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE4424","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE4612","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE4703","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE5425","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE6068","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE6123","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE7734","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE7913","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE8084","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE8627","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE9766","Site",0,2,0,0.24,1.06145635267152,-0.771370014050969
"SITE3353","Site",1,8,0.125,0.24,1.06145635267152,-0.739229596798845
"SITE3909","Site",1,8,0.125,0.24,1.06145635267152,-0.739229596798845
"SITE3989","Site",1,8,0.125,0.24,1.06145635267152,-0.739229596798845
"SITE6900","Site",1,8,0.125,0.24,1.06145635267152,-0.739229596798845
"SITE7809","Site",1,8,0.125,0.24,1.06145635267152,-0.739229596798845
"SITE9142","Site",3,18,0.166666666666667,0.24,1.06145635267152,-0.707089179546721
"SITE2532","Site",2,13,0.153846153846154,0.24,1.06145635267152,-0.705964494280092
"SITE4959","Site",2,13,0.153846153846154,0.24,1.06145635267152,-0.705964494280092
"SITE1233","Site",1,7,0.142857142857143,0.24,1.06145635267152,-0.584112372466254
"SITE3839","Site",1,7,0.142857142857143,0.24,1.06145635267152,-0.584112372466254
"SITE8420","Site",1,7,0.142857142857143,0.24,1.06145635267152,-0.584112372466254
"SITE8633","Site",1,7,0.142857142857143,0.24,1.06145635267152,-0.584112372466254
"SITE8788","Site",1,7,0.142857142857143,0.24,1.06145635267152,-0.584112372466254
"SITE5185","Site",0,1,0,0.24,1.06145635267152,-0.545440967739402
"SITE6440","Site",0,1,0,0.24,1.06145635267152,-0.545440967739402
"SITE8361","Site",0,1,0,0.24,1.06145635267152,-0.545440967739402
"SITE6603","Site",2,11,0.181818181818182,0.24,1.06145635267152,-0.438551038855743
"SITE7004","Site",2,11,0.181818181818182,0.24,1.06145635267152,-0.438551038855743
"SITE9360","Site",2,11,0.181818181818182,0.24,1.06145635267152,-0.438551038855743
"SITE1910","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE3090","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE4264","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE5062","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE6832","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE7096","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE9604","Site",1,6,0.166666666666667,0.24,1.06145635267152,-0.408238128152371
"SITE216","Site",2,10,0.2,0.24,1.06145635267152,-0.287472631203822
"SITE9346","Site",3,14,0.214285714285714,0.24,1.06145635267152,-0.218662845641921
"SITE1934","Site",1,5,0.2,0.24,1.06145635267152,-0.203273846929762
"SITE2980","Site",1,5,0.2,0.24,1.06145635267152,-0.203273846929762
"SITE7604","Site",1,5,0.2,0.24,1.06145635267152,-0.203273846929762
"SITE9395","Site",1,5,0.2,0.24,1.06145635267152,-0.203273846929762
"SITE9516","Site",1,5,0.2,0.24,1.06145635267152,-0.203273846929762
"SITE9884","Site",1,5,0.2,0.24,1.06145635267152,-0.203273846929762
"SITE1750","Site",2,9,0.222222222222222,0.24,1.06145635267152,-0.121209103942089
"SITE180","Site",2,9,0.222222222222222,0.24,1.06145635267152,-0.121209103942089
"SITE9414","Site",2,9,0.222222222222222,0.24,1.06145635267152,-0.121209103942089
"SITE9661","Site",2,9,0.222222222222222,0.24,1.06145635267152,-0.121209103942089
"SITE5033","Site",3,13,0.230769230769231,0.24,1.06145635267152,-0.0756390529585812
"SITE2354","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE2923","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE3077","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE404","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE4543","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE4597","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE6991","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE9418","Site",1,4,0.25,0.24,1.06145635267152,0.0454534139782836
"SITE6405","Site",2,8,0.25,0.24,1.06145635267152,0.0642808345042474
"SITE7011","Site",2,8,0.25,0.24,1.06145635267152,0.0642808345042474
"SITE8210","Site",2,8,0.25,0.24,1.06145635267152,0.0642808345042474
"SITE8354","Site",2,8,0.25,0.24,1.06145635267152,0.0642808345042474
"SITE8517","Site",2,8,0.25,0.24,1.06145635267152,0.0642808345042474
"SITE1982","Site",2,7,0.285714285714286,0.24,1.06145635267152,0.274876410572355
"SITE3319","Site",2,7,0.285714285714286,0.24,1.06145635267152,0.274876410572355
"SITE7184","Site",2,7,0.285714285714286,0.24,1.06145635267152,0.274876410572355
"SITE8997","Site",2,7,0.285714285714286,0.24,1.06145635267152,0.274876410572355
"SITE4155","Site",1,3,0.333333333333333,0.24,1.06145635267152,0.367395571143293
"SITE4671","Site",1,3,0.333333333333333,0.24,1.06145635267152,0.367395571143293
"SITE4875","Site",1,3,0.333333333333333,0.24,1.06145635267152,0.367395571143293
"SITE7543","Site",1,3,0.333333333333333,0.24,1.06145635267152,0.367395571143293
"SITE8857","Site",1,3,0.333333333333333,0.24,1.06145635267152,0.367395571143293
"SITE9888","Site",1,3,0.333333333333333,0.24,1.06145635267152,0.367395571143293
"SITE1748","Site",3,10,0.3,0.24,1.06145635267152,0.431208946805733
"SITE2986","Site",3,10,0.3,0.24,1.06145635267152,0.431208946805733
"SITE3289","Site",3,10,0.3,0.24,1.06145635267152,0.431208946805733
"SITE2901","Site",2,6,0.333333333333333,0.24,1.06145635267152,0.519575799466654
"SITE3068","Site",2,6,0.333333333333333,0.24,1.06145635267152,0.519575799466654
"SITE3754","Site",2,6,0.333333333333333,0.24,1.06145635267152,0.519575799466654
"SITE8764","Site",2,6,0.333333333333333,0.24,1.06145635267152,0.519575799466654
"SITE5611","Site",3,9,0.333333333333333,0.24,1.06145635267152,0.63634779569597
"SITE759","Site",3,9,0.333333333333333,0.24,1.06145635267152,0.63634779569597
"SITE4260","Site",4,12,0.333333333333333,0.24,1.06145635267152,0.734791142286586
"SITE1841","Site",2,5,0.4,0.24,1.06145635267152,0.813095387719049
"SITE2883","Site",2,5,0.4,0.24,1.06145635267152,0.813095387719049
"SITE6155","Site",2,5,0.4,0.24,1.06145635267152,0.813095387719049
"SITE1273","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE2030","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE2062","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE3759","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE4976","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE5217","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE8616","Site",1,2,0.5,0.24,1.06145635267152,0.835650848555216
"SITE1257","Site",3,8,0.375,0.24,1.06145635267152,0.86779126580734
"SITE1786","Site",3,8,0.375,0.24,1.06145635267152,0.86779126580734
"SITE2373","Site",3,8,0.375,0.24,1.06145635267152,0.86779126580734
"SITE4629","Site",4,11,0.363636363636364,0.24,1.06145635267152,0.931920957568455
"SITE5384","Site",4,11,0.363636363636364,0.24,1.06145635267152,0.931920957568455
"SITE5895","Site",5,14,0.357142857142857,0.24,1.06145635267152,0.99613074125764
"SITE022","Site",3,7,0.428571428571429,0.24,1.06145635267152,1.13386519361096
"SITE3415","Site",3,7,0.428571428571429,0.24,1.06145635267152,1.13386519361096
"SITE3938","Site",3,7,0.428571428571429,0.24,1.06145635267152,1.13386519361096
"SITE2323","Site",4,10,0.4,0.24,1.06145635267152,1.14989052481529
"SITE9737","Site",4,10,0.4,0.24,1.06145635267152,1.14989052481529
"SITE4744","Site",2,4,0.5,0.24,1.06145635267152,1.18178876343537
"SITE7246","Site",2,4,0.5,0.24,1.06145635267152,1.18178876343537
"SITE9147","Site",2,4,0.5,0.24,1.06145635267152,1.18178876343537
"SITE8786","Site",5,13,0.384615384615385,0.24,1.06145635267152,1.18501182968444
"SITE9580","Site",4,9,0.444444444444444,0.24,1.06145635267152,1.39390469533403
"SITE6410","Site",4,8,0.5,0.24,1.06145635267152,1.67130169711043
"SITE4275","Site",2,3,0.666666666666667,0.24,1.06145635267152,1.67952261094077
"SITE4754","Site",2,3,0.666666666666667,0.24,1.06145635267152,1.67952261094077
"SITE4980","Site",1,1,1,0.24,1.06145635267152,1.72722973117477
"SITE4028","Site",3,5,0.6,0.24,1.06145635267152,1.82946462236786
"SITE8091","Site",5,10,0.5,0.24,1.06145635267152,1.86857210282485
"SITE8351","Site",8,17,0.470588235294118,0.24,1.06145635267152,2.16071814517461
"SITE4874","Site",7,14,0.5,0.24,1.06145635267152,2.2109243281572
"SITE5289","Site",3,4,0.75,0.24,1.06145635267152,2.31812411289246
"SITE9082","Site",3,4,0.75,0.24,1.06145635267152,2.31812411289246
"SITE2657","Site",2,2,1,0.24,1.06145635267152,2.4426717111614
"SITE7208","Site",6,10,0.6,0.24,1.06145635267152,2.5872536808344
"SITE101","Site",5,7,0.714285714285714,0.24,1.06145635267152,2.85184275968818
