"GroupID","GroupLevel","Numerator","Denominator","Metric"
"29060","Site",228,4136,0.0551257253384913
"29192","Site",79,1504,0.0525265957446809
"30019","Site",32,752,0.0425531914893617
"30212","Site",96,1880,0.051063829787234
"30729","Site",242,5264,0.0459726443768997
"30776","Site",21,376,0.0558510638297872
"30816","Site",34,752,0.0452127659574468
"31107","Site",454,9400,0.0482978723404255
"32913","Site",228,4512,0.050531914893617
"33296","Site",138,2632,0.0524316109422492
"33617","Site",443,9024,0.0490913120567376
"33620","Site",197,3760,0.0523936170212766
"33633","Site",19,376,0.050531914893617
"33824","Site",134,2632,0.0509118541033435
"34071","Site",359,7520,0.0477393617021277
"34326","Site",14,376,0.0372340425531915
"34341","Site",761,15040,0.0505984042553191
"34343","Site",15,376,0.0398936170212766
"34355","Site",302,6016,0.0501994680851064
"34660","Site",154,3008,0.0511968085106383
"34664","Site",73,1504,0.0485372340425532
"34694","Site",337,6768,0.0497931442080378
"34696","Site",283,6016,0.0470412234042553
"34713","Site",686,13536,0.0506796690307329
"34869","Site",153,3008,0.0508643617021277
"34903","Site",76,1504,0.050531914893617
"35223","Site",74,1504,0.0492021276595745
"36994","Site",20,376,0.0531914893617021
"37186","Site",899,18424,0.0487950499348676
"37191","Site",13,376,0.0345744680851064
"37702","Site",807,14664,0.0550327332242226
"37728","Site",483,9024,0.0535239361702128
"37781","Site",65,1128,0.0576241134751773
"37908","Site",227,4136,0.0548839458413926
"37912","Site",18,376,0.0478723404255319
"38166","Site",60,1128,0.0531914893617021
"38272","Site",293,5640,0.0519503546099291
"38404","Site",172,3384,0.0508274231678487
"38497","Site",157,2632,0.0596504559270517
"38711","Site",316,6392,0.0494367959949937
"39000","Site",29,752,0.038563829787234
"39044","Site",33,752,0.0438829787234043
"39048","Site",22,376,0.0585106382978723
