"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag"
"S55728","Subject",0,1,0,0,0
"S56091","Subject",0,1,0,0,0
"S56444","Subject",0,1,0,0,0
"S56565","Subject",0,1,0,0,0
"S56570","Subject",0,1,0,0,0
"S56659","Subject",0,1,0,0,0
"S56847","Subject",0,1,0,0,0
"S5702","Subject",0,1,0,0,0
"S57211","Subject",0,1,0,0,0
"S57281","Subject",0,1,0,0,0
"S57691","Subject",0,1,0,0,0
"S58315","Subject",0,1,0,0,0
"S58347","Subject",0,1,0,0,0
"S58498","Subject",0,1,0,0,0
"S5918","Subject",0,1,0,0,0
"S59284","Subject",0,1,0,0,0
"S59642","Subject",0,1,0,0,0
"S59806","Subject",0,1,0,0,0
"S59912","Subject",0,1,0,0,0
"S59956","Subject",0,1,0,0,0
"S60126","Subject",0,1,0,0,0
"S6032","Subject",0,1,0,0,0
"S60652","Subject",0,1,0,0,0
"S6096","Subject",0,1,0,0,0
"S61099","Subject",0,1,0,0,0
"S61154","Subject",0,1,0,0,0
"S61242","Subject",0,1,0,0,0
"S61292","Subject",0,1,0,0,0
"S61439","Subject",0,1,0,0,0
"S61670","Subject",0,1,0,0,0
"S61706","Subject",0,1,0,0,0
"S62097","Subject",0,1,0,0,0
"S62533","Subject",0,1,0,0,0
"S62825","Subject",0,1,0,0,0
"S62883","Subject",0,1,0,0,0
"S62903","Subject",0,1,0,0,0
"S63176","Subject",0,1,0,0,0
"S63767","Subject",0,1,0,0,0
"S63928","Subject",0,1,0,0,0
"S64117","Subject",0,1,0,0,0
"S64254","Subject",0,1,0,0,0
"S64268","Subject",0,1,0,0,0
"S6528","Subject",0,1,0,0,0
"S65424","Subject",0,1,0,0,0
"S6557","Subject",0,1,0,0,0
"S66042","Subject",0,1,0,0,0
"S66100","Subject",0,1,0,0,0
"S66158","Subject",0,1,0,0,0
"S66618","Subject",0,1,0,0,0
"S66672","Subject",0,1,0,0,0
"S66721","Subject",0,1,0,0,0
"S66882","Subject",0,1,0,0,0
"S6700","Subject",0,1,0,0,0
"S67292","Subject",0,1,0,0,0
"S67498","Subject",0,1,0,0,0
"S6762","Subject",0,1,0,0,0
"S68284","Subject",0,1,0,0,0
"S69026","Subject",0,1,0,0,0
"S69434","Subject",0,1,0,0,0
"S69474","Subject",0,1,0,0,0
"S69485","Subject",0,1,0,0,0
"S69582","Subject",0,1,0,0,0
"S69605","Subject",0,1,0,0,0
"S69684","Subject",0,1,0,0,0
"S70885","Subject",0,1,0,0,0
"S71069","Subject",0,1,0,0,0
"S71658","Subject",0,1,0,0,0
"S71809","Subject",0,1,0,0,0
"S71929","Subject",0,1,0,0,0
"S72389","Subject",0,1,0,0,0
"S72515","Subject",0,1,0,0,0
"S7284","Subject",0,1,0,0,0
"S73213","Subject",0,1,0,0,0
"S73518","Subject",0,1,0,0,0
"S73552","Subject",0,1,0,0,0
"S73715","Subject",0,1,0,0,0
"S7395","Subject",0,1,0,0,0
"S74728","Subject",0,1,0,0,0
"S74797","Subject",0,1,0,0,0
"S75016","Subject",0,1,0,0,0
"S75305","Subject",0,1,0,0,0
"S75437","Subject",0,1,0,0,0
"S75468","Subject",0,1,0,0,0
"S75527","Subject",0,1,0,0,0
"S75551","Subject",0,1,0,0,0
"S7559","Subject",0,1,0,0,0
"S75690","Subject",0,1,0,0,0
"S76017","Subject",0,1,0,0,0
"S76424","Subject",0,1,0,0,0
"S77607","Subject",0,1,0,0,0
"S7775","Subject",0,1,0,0,0
"S78168","Subject",0,1,0,0,0
"S7833","Subject",0,1,0,0,0
"S78552","Subject",0,1,0,0,0
"S78571","Subject",0,1,0,0,0
"S78717","Subject",0,1,0,0,0
"S78803","Subject",0,1,0,0,0
"S78836","Subject",0,1,0,0,0
"S78913","Subject",0,1,0,0,0
"S78935","Subject",0,1,0,0,0
"S79162","Subject",0,1,0,0,0
"S79328","Subject",0,1,0,0,0
"S79388","Subject",0,1,0,0,0
"S79443","Subject",0,1,0,0,0
"S79778","Subject",0,1,0,0,0
"S80098","Subject",0,1,0,0,0
"S80107","Subject",0,1,0,0,0
"S80160","Subject",0,1,0,0,0
"S80827","Subject",0,1,0,0,0
"S80969","Subject",0,1,0,0,0
"S8126","Subject",0,1,0,0,0
"S81402","Subject",0,1,0,0,0
"S81541","Subject",0,1,0,0,0
"S82095","Subject",0,1,0,0,0
"S82266","Subject",0,1,0,0,0
"S82408","Subject",0,1,0,0,0
"S82502","Subject",0,1,0,0,0
"S82706","Subject",0,1,0,0,0
"S83058","Subject",0,1,0,0,0
"S83282","Subject",0,1,0,0,0
"S83589","Subject",0,1,0,0,0
"S84022","Subject",0,1,0,0,0
"S8459","Subject",0,1,0,0,0
"S85111","Subject",0,1,0,0,0
"S85178","Subject",0,1,0,0,0
"S85279","Subject",0,1,0,0,0
"S85481","Subject",0,1,0,0,0
"S86198","Subject",0,1,0,0,0
"S88083","Subject",0,1,0,0,0
"S882","Subject",0,1,0,0,0
"S88218","Subject",0,1,0,0,0
"S88436","Subject",0,1,0,0,0
"S88566","Subject",0,1,0,0,0
"S89271","Subject",0,1,0,0,0
"S89722","Subject",0,1,0,0,0
"S90076","Subject",0,1,0,0,0
"S90150","Subject",0,1,0,0,0
"S90436","Subject",0,1,0,0,0
"S90455","Subject",0,1,0,0,0
"S90674","Subject",0,1,0,0,0
"S90711","Subject",0,1,0,0,0
"S90815","Subject",0,1,0,0,0
"S91008","Subject",0,1,0,0,0
"S91025","Subject",0,1,0,0,0
"S91185","Subject",0,1,0,0,0
"S9192","Subject",0,1,0,0,0
"S92342","Subject",0,1,0,0,0
"S92389","Subject",0,1,0,0,0
"S9242","Subject",0,1,0,0,0
"S92424","Subject",0,1,0,0,0
"S93299","Subject",0,1,0,0,0
"S93551","Subject",0,1,0,0,0
"S93954","Subject",0,1,0,0,0
"S94352","Subject",0,1,0,0,0
"S94643","Subject",0,1,0,0,0
"S95593","Subject",0,1,0,0,0
"S95683","Subject",0,1,0,0,0
"S95738","Subject",0,1,0,0,0
"S95900","Subject",0,1,0,0,0
"S96574","Subject",0,1,0,0,0
"S9663","Subject",0,1,0,0,0
"S96714","Subject",0,1,0,0,0
"S96749","Subject",0,1,0,0,0
"S96757","Subject",0,1,0,0,0
"S98267","Subject",0,1,0,0,0
"S98653","Subject",0,1,0,0,0
"S98820","Subject",0,1,0,0,0
"S98839","Subject",0,1,0,0,0
"S99639","Subject",0,1,0,0,0
